,Precision,Recall,Threshold
COMITE,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369184914014, 0.369181013159, 0.369183296127, 0.369179395214, 0.369175494252, 0.369171593242, 0.369167692184, 0.369163791078, 0.369159889923, 0.36915598872, 0.369144284822, 0.369140383426, 0.369136481982, 0.36913258049, 0.369134863356, 0.36913714625, 0.369139429172, 0.369135527602, 0.369131625983, 0.369127724315, 0.3691238226, 0.369119920836, 0.369116019024, 0.369112117164, 0.369114400045, 0.369110498126, 0.369106596159, 0.369102694144, 0.369098792081, 0.369094889969, 0.369090987809, 0.369087085601, 0.369083183345, 0.36907928104, 0.369075378687, 0.369071476286, 0.369067573836, 0.369063671339, 0.369059768793, 0.369062051561, 0.369058148957, 0.369054246304, 0.369050343603, 0.369046440854, 0.369048723611, 0.369044820803, 0.369040917948, 0.369037015044, 0.369033112091, 0.369029209091, 0.369025306042, 0.369021402944, 0.369017499799, 0.369013596605, 0.369009693363, 0.369005790073, 0.369001886734, 0.368997983347, 0.368994079912, 0.368990176428, 0.368986272897, 0.368982369316, 0.368978465688, 0.368974562011, 0.368970658286, 0.368966754513, 0.368962850691, 0.368958946821, 0.368955042903, 0.368951138937, 0.368947234922, 0.368943330859, 0.368939426747, 0.368935522588, 0.368931618379, 0.368927714123, 0.368923809818, 0.368919905465, 0.368916001064, 0.368912096615, 0.368908192117, 0.36890428757, 0.368900382976, 0.368896478333, 0.368892573642, 0.368888668902, 0.368884764114, 0.368880859278, 0.368876954394, 0.368873049461, 0.36886914448, 0.368865239451, 0.368861334373, 0.368857429247, 0.36885971154, 0.368855806356, 0.368851901123, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999715266728, 0.999715266728, 0.999715266728, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.998509337576, 0.99849258856, 0.998475839544, 0.998475839544, 0.998459090528, 0.998442341512, ...]","[0.355878202204, 0.358609421466, 0.358623607635, 0.364465320037, 0.365752702735, 0.366536171625, 0.366667545845, 0.367567251534, 0.368126348161, 0.369328354518, 0.369775176891, 0.369840677589, 0.370214067346, 0.370865840485, 0.371998227033, 0.372052100145, 0.372302018772, 0.372673016215, 0.373345394223, 0.374090685404, 0.374228205519, 0.374244722607, 0.375199180905, 0.376174695881, 0.376908304097, 0.377161993484, 0.377204382791, 0.377329595501, 0.377627234763, 0.378171524556, 0.378209370848, 0.378637989291, 0.378673617969, 0.379515943373, 0.379693812319, 0.380290429011, 0.380468652844, 0.380555250404, 0.380749888008, 0.381305777461, 0.381768194127, 0.381823331857, 0.381851157642, 0.381918251613, 0.382012521632, 0.382228084536, 0.382328847148, 0.38247514237, 0.382781134578, 0.382788446886, 0.383305770192, 0.383803055299, 0.383927555516, 0.38394430745, 0.383988912589, 0.384103518662, 0.384224579911, 0.384248579561, 0.384513294596, 0.384830035973, 0.384963306626, 0.385688343012, 0.385865366873, 0.386024873265, 0.386059684084, 0.386165833304, 0.386760797314, 0.386985354974, 0.387258412046, 0.387294353254, 0.387702409994, 0.388003748725, 0.388018480057, 0.388170766985, 0.388309464998, 0.38853662154, 0.388759519418, 0.389057220559, 0.389441790828, 0.389565062456, 0.390009584142, 0.390025863709, 0.390619621625, 0.390633862147, 0.390698281905, 0.390895108235, 0.391021951028, 0.392025639913, 0.392445746832, 0.392483001163, 0.392903903893, 0.392985293732, 0.39421209569, 0.394261480634, 0.394503315427, 0.394704080752, 0.394980908489, 0.395183688855, 0.395234040886, 0.395281088257, ...]"
DecisionTreeClassifier,"[0.36919661629, 0.352645124778, 0.35262328001, 0.352602246767, 0.352489569221, 0.352460176753, 0.352373181932, 0.352348133362, 0.352227731121, 0.352178430235, 0.352137386552, 0.352111060119, 0.352107352107, 0.351921999176, 0.351880115616, 0.351843847089, 0.351399227872, 0.35126744941, 0.351124792801, 0.349711394328, 0.349582683043, 0.349541184775, 0.349499735274, 0.348441675904, 0.348311091159, 0.348281280825, 0.348022329634, 0.347658725022, 0.347647147004, 0.347618982718, 0.34744347423, 0.347437523007, 0.34724457782, 0.34715874207, 0.347130498854, 0.347074840145, 0.347008150282, 0.346932226304, 0.346846508451, 0.345001611388, 0.344851710609, 0.344691951261, 0.34460906819, 0.344525176496, 0.344490311768, 0.344476504534, 0.344409775676, 0.343347314338, 0.343271038982, 0.343217157069, 0.343155428453, 0.343050347414, 0.343015920076, 0.342794473682, 0.342743994149, 0.342619556966, 0.342501881347, 0.342459983151, 0.342381544412, 0.342066152836, 0.341902224683, 0.341768647212, 0.341625873279, 0.341515275344, 0.341088549502, 0.341068073571, 0.340811654527, 0.340710513349, 0.340626236404, 0.340548160184, 0.340438536175, 0.340400847546, 0.340343171662, 0.338153418418, 0.338054445345, 0.337969499154, 0.337923321567, 0.337810907006, 0.337709389753, 0.337660974978, 0.33043119514, 0.330378738298, 0.329992948869, 0.32994757536, 0.329849236206, 0.32975812084, 0.329702836207, 0.329454181987, 0.329321514539, 0.329254179168, 0.329136266516, 0.329071130425, 0.328886377293, 0.328869239244, 0.328779475436, 0.328757318522, 0.328761239333, 0.32863547172, 0.328596701069, 0.328570098345, ...]","[1.0, 0.876660246211, 0.876476007035, 0.876358763923, 0.875889791475, 0.875722301315, 0.875270077883, 0.875119336739, 0.874566619211, 0.874332132987, 0.874047399715, 0.873846411523, 0.873695670379, 0.872958713676, 0.872707478436, 0.87252323926, 0.870496608324, 0.869893643748, 0.869240432125, 0.863562515702, 0.862875806046, 0.862574323758, 0.862390084583, 0.858186081568, 0.857683611088, 0.857499371912, 0.856226446696, 0.854685537225, 0.854534796081, 0.854384054937, 0.853714094297, 0.853647098233, 0.852742651369, 0.852357424001, 0.852206682857, 0.851854953521, 0.851452977138, 0.851034251738, 0.850632275354, 0.842709990788, 0.842107026212, 0.841018340173, 0.840683359853, 0.840247885437, 0.840030148229, 0.839829160037, 0.839343438573, 0.834988694414, 0.834653714094, 0.83441922787, 0.834050749518, 0.833548279039, 0.833263545767, 0.832392596935, 0.832057616615, 0.831571895151, 0.830901934511, 0.830633950255, 0.830248722888, 0.828825056528, 0.827568880328, 0.826999413784, 0.826396449209, 0.825877229713, 0.824068335985, 0.823984590905, 0.822845657818, 0.822276191274, 0.821924461938, 0.821405242442, 0.820969768026, 0.820685034754, 0.820249560338, 0.810769617285, 0.810334142869, 0.809915417469, 0.809731178293, 0.809144962733, 0.808709488318, 0.80849175111, 0.778058789046, 0.777857800854, 0.776015409095, 0.775847918935, 0.775395695503, 0.774993719119, 0.774725734863, 0.772883343104, 0.77223013148, 0.771945398208, 0.771442927728, 0.77114144544, 0.770069508416, 0.769952265304, 0.769483292857, 0.769315802697, 0.769181810569, 0.768612344025, 0.768428104849, 0.768310861737, ...]","[0.0, 0.0333333333333, 0.0344827586207, 0.0384615384615, 0.0434782608696, 0.0454545454545, 0.05, 0.0526315789474, 0.0555555555556, 0.0645161290323, 0.0666666666667, 0.0714285714286, 0.0740740740741, 0.0769230769231, 0.08, 0.0833333333333, 0.0909090909091, 0.0952380952381, 0.0963855421687, 0.0980392156863, 0.1, 0.103448275862, 0.103529411765, 0.106382978723, 0.107142857143, 0.111111111111, 0.111888111888, 0.115384615385, 0.117647058824, 0.119047619048, 0.12, 0.125, 0.133333333333, 0.136363636364, 0.137254901961, 0.137931034483, 0.142857142857, 0.147058823529, 0.149184149184, 0.150684931507, 0.153846153846, 0.157894736842, 0.15873015873, 0.161290322581, 0.162162162162, 0.166666666667, 0.16814159292, 0.170731707317, 0.171428571429, 0.177419354839, 0.180327868852, 0.181818181818, 0.182926829268, 0.1875, 0.191489361702, 0.193548387097, 0.195652173913, 0.196721311475, 0.198675496689, 0.2, 0.202898550725, 0.203125, 0.203389830508, 0.204918032787, 0.208333333333, 0.212962962963, 0.214285714286, 0.216216216216, 0.217391304348, 0.22, 0.220338983051, 0.222222222222, 0.222319093287, 0.224489795918, 0.22641509434, 0.227272727273, 0.228571428571, 0.229166666667, 0.229508196721, 0.230126728111, 0.230769230769, 0.235915492958, 0.238095238095, 0.241935483871, 0.242424242424, 0.243243243243, 0.25, 0.255813953488, 0.259259259259, 0.261538461538, 0.265306122449, 0.265432098765, 0.269230769231, 0.269841269841, 0.27027027027, 0.272727272727, 0.27397260274, 0.275862068966, 0.277777777778, 0.27868852459, ...]"
GaussianNB,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369184914014, 0.369181013159, 0.369177112256, 0.369173211304, 0.369175494252, 0.369171593242, 0.369167692184, 0.36916997514, 0.369166074024, 0.369168356998, 0.369164455823, 0.369166738816, 0.369162837583, 0.369158936302, 0.369155034972, 0.369157317963, 0.369153416575, 0.36914951514, 0.369145613655, 0.369141712123, 0.369137810542, 0.369133908913, 0.369136191872, 0.369138474859, 0.369134573162, 0.369130671417, 0.369132954412, 0.369135237436, 0.369131335622, 0.369133618664, 0.369129716791, 0.369125814871, 0.369121912903, 0.369118010886, 0.369120293916, 0.369116391841, 0.369112489717, 0.369108587545, 0.369104685325, 0.369100783057, 0.369096880741, 0.369092978376, 0.369095261364, 0.369091358941, 0.36908745647, 0.36908355395, 0.369079651382, 0.369081934358, 0.369078031732, 0.369074129058, 0.369070226335, 0.369066323564, 0.369062420745, 0.369058517877, 0.369054614961, 0.369056897896, 0.369052994921, 0.369049091899, 0.369045188828, 0.369041285709, 0.369037382542, 0.369033479326, 0.369029576062, 0.36902567275, 0.369021769389, 0.36901786598, 0.369020148843, 0.369022431734, 0.369018528256, 0.369020811165, 0.36901690763, 0.369013004046, 0.369015286963, 0.369017569908, 0.369013666256, 0.369009762556, 0.369005858807, 0.36900195501, 0.369004237944, 0.369006520905, 0.369008803895, 0.36900490002, 0.369000996096, 0.368997092124, 0.368999375112, 0.368995471082, 0.368991567003, 0.368987662876, 0.368989945862, 0.368986041677, 0.368988324682, 0.368984420438, 0.368980516146, 0.368976611805, 0.368972707417, 0.36896880298, 0.368971085962, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999899505904, 0.999882756888, 0.999866007872, 0.999866007872, 0.999849258856, 0.999849258856, 0.99983250984, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.999681768696, 0.999681768696, 0.99966501968, 0.999648270664, 0.999648270664, 0.999648270664, 0.999631521648, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.999095553136, 0.999095553136, 0.99907880412, 0.99907880412, 0.999062055104, 0.999045306088, 0.999045306088, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998978310024, 0.998978310024, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998877815928, 0.998861066912, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998777321832, ...]","[1.85056185168e-06, 1.86135237206e-06, 1.86176016589e-06, 1.86263006457e-06, 1.86476246693e-06, 1.8648813331e-06, 1.8654609657e-06, 1.86707482285e-06, 1.86781353651e-06, 1.86908601787e-06, 1.86923605562e-06, 1.87026782095e-06, 1.87083943108e-06, 1.87195208607e-06, 1.8726814912e-06, 1.87276365259e-06, 1.87305169481e-06, 1.87347870881e-06, 1.8736726102e-06, 1.87402554886e-06, 1.87657811875e-06, 1.87688066272e-06, 1.87712478412e-06, 1.87800848999e-06, 1.87925280069e-06, 1.87954703499e-06, 1.88060718648e-06, 1.881324631e-06, 1.8815588134e-06, 1.8842168281e-06, 1.88498471878e-06, 1.88582164182e-06, 1.88682579913e-06, 1.88852778996e-06, 1.89016337876e-06, 1.89024292754e-06, 1.89203190059e-06, 1.89248872894e-06, 1.89397792008e-06, 1.89464676459e-06, 1.89832547828e-06, 1.89936069714e-06, 1.89995063059e-06, 1.90007056763e-06, 1.9007686578e-06, 1.90149991401e-06, 1.90173833557e-06, 1.90286048938e-06, 1.90358433851e-06, 1.90379368076e-06, 1.90519185533e-06, 1.90564812756e-06, 1.9076908446e-06, 1.90861957885e-06, 1.90913091617e-06, 1.91145053044e-06, 1.91150916421e-06, 1.91153407681e-06, 1.91155586727e-06, 1.9118432266e-06, 1.91228604906e-06, 1.91361042216e-06, 1.91370466862e-06, 1.91417165898e-06, 1.91424517741e-06, 1.91592145832e-06, 1.9169919437e-06, 1.91742531444e-06, 1.91814853931e-06, 1.91822944897e-06, 1.91907626293e-06, 1.92000225986e-06, 1.92044954536e-06, 1.92050461694e-06, 1.92210435302e-06, 1.92263341272e-06, 1.92288454492e-06, 1.9245383119e-06, 1.92541149346e-06, 1.92605210217e-06, 1.92680162399e-06, 1.92759304067e-06, 1.92807580272e-06, 1.92831138545e-06, 1.92983091442e-06, 1.93071551763e-06, 1.93181752327e-06, 1.93447139939e-06, 1.93449091851e-06, 1.93474586003e-06, 1.93511842833e-06, 1.93531380506e-06, 1.93532970419e-06, 1.9357676186e-06, 1.93679180592e-06, 1.93764233064e-06, 1.93851040342e-06, 1.9389128233e-06, 1.9389707065e-06, 1.93934227341e-06, ...]"
GradientBoostingClassifier,"[0.369198899298, 0.369194998578, 0.369197281604, 0.369199564658, 0.369195663869, 0.369197946942, 0.369202513172, 0.369204796329, 0.369207079515, 0.369209362728, 0.36921164597, 0.369213929241, 0.369216212539, 0.369218495866, 0.369220779221, 0.369223062604, 0.369225346015, 0.369227629455, 0.369229912923, 0.369232196419, 0.369228295422, 0.369230578937, 0.369232862479, 0.36923514605, 0.369237429649, 0.369233528564, 0.369229627431, 0.369231911038, 0.369234194674, 0.369236478338, 0.36923876203, 0.369234860808, 0.369237144518, 0.369239428257, 0.369241712024, 0.369237810724, 0.369240094509, 0.369242378322, 0.369238476954, 0.369240760786, 0.369243044645, 0.369245328534, 0.36924761245, 0.369249896395, 0.369245994928, 0.369242093413, 0.36923819185, 0.369240475793, 0.369242759764, 0.369238858133, 0.369234956453, 0.369237240432, 0.369233338694, 0.369235622692, 0.369237906718, 0.369234004912, 0.369236288956, 0.369238573028, 0.369234671154, 0.369236955244, 0.369239239363, 0.36924152351, 0.369243807686, 0.369239905723, 0.369242189916, 0.369238287895, 0.369240572107, 0.369242856347, 0.369238954258, 0.36923505212, 0.369231149934, 0.369233434173, 0.36923571844, 0.369238002734, 0.369240287058, 0.369236384783, 0.369232482461, 0.369234766792, 0.369237051152, 0.36923933554, 0.369241619956, 0.369243904401, 0.369246188873, 0.369248473375, 0.369244570934, 0.369240668444, 0.369245237491, 0.369247522057, 0.369249806651, 0.369252091274, 0.369248188686, 0.369250473327, 0.369246570681, 0.36924885534, 0.369247237313, 0.36924333455, 0.369239431739, 0.369241716425, 0.369244001139, 0.36924628588, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999949752952, 0.999949752952, 0.999949752952, 0.999949752952, 0.999949752952, 0.999933003936, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999882756888, 0.999882756888, 0.999882756888, 0.999866007872, 0.999866007872, 0.999866007872, 0.999866007872, 0.999866007872, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999782262792, 0.999765513776, 0.999765513776, 0.999765513776, 0.99974876476, 0.99974876476, 0.99974876476, 0.999732015744, 0.999732015744, 0.999732015744, 0.999732015744, 0.999732015744, 0.999715266728, 0.999715266728, 0.999698517712, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999648270664, 0.999648270664, 0.999648270664, 0.999648270664, 0.999631521648, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999598023616, 0.9995812746, 0.9995812746, 0.9995812746, 0.9995812746, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, 0.99949752952, 0.99949752952, ...]","[2.46247466862e-13, 6.73849864796e-11, 1.11888942556e-10, 3.41733530362e-10, 3.65355301568e-10, 5.50913981101e-10, 1.1531320343e-09, 2.28697083493e-09, 3.36804339973e-09, 6.84586787258e-09, 1.83564151657e-08, 2.03282355393e-08, 2.05995118741e-08, 2.34174285518e-08, 2.51613685442e-08, 2.69085699278e-08, 2.71995977963e-08, 3.2924319493e-08, 3.43490077492e-08, 3.48301824049e-08, 2.05970368761e-07, 3.14969940129e-07, 5.57920779798e-07, 6.04263656334e-07, 6.26408588333e-07, 9.91430345709e-07, 9.99158391801e-07, 1.16698152652e-06, 1.17673043465e-06, 1.22381381562e-06, 1.23782515293e-06, 1.45380330452e-06, 1.4820827291e-06, 1.64945893588e-06, 1.69208196621e-06, 2.12600751226e-06, 2.17179328366e-06, 2.83863653749e-06, 3.64976604883e-06, 3.93071275084e-06, 3.96910986367e-06, 4.05718694307e-06, 4.07973494376e-06, 4.76771270308e-06, 4.85870920008e-06, 5.08375336561e-06, 5.32446911461e-06, 5.74049460966e-06, 6.1523618694e-06, 6.64610434942e-06, 6.69354219307e-06, 6.79237009593e-06, 7.40100177177e-06, 8.2624074208e-06, 8.37796258091e-06, 8.66107996178e-06, 9.30365897467e-06, 1.02837507131e-05, 1.07250738799e-05, 1.08331338385e-05, 1.14564686541e-05, 1.16429621034e-05, 1.19685075589e-05, 1.22315109363e-05, 1.39283337072e-05, 1.44727975893e-05, 1.46157456251e-05, 1.46671843899e-05, 1.47161957842e-05, 1.48809220049e-05, 1.53830071062e-05, 1.65727905933e-05, 1.69146055451e-05, 1.74732736125e-05, 1.90045592118e-05, 1.91360956415e-05, 2.00382302665e-05, 2.04038231577e-05, 2.15894826194e-05, 2.35905335175e-05, 2.46409809795e-05, 2.59283470629e-05, 2.74376389213e-05, 2.77290806024e-05, 2.8873619869e-05, 2.89275116468e-05, 2.96584403109e-05, 3.06789623167e-05, 3.2929209245e-05, 3.31019931662e-05, 3.33677613436e-05, 3.42310040695e-05, 3.5307089147e-05, 3.6777862529e-05, 3.80418687845e-05, 3.82608491182e-05, 3.94877157455e-05, 4.08173762142e-05, 4.1171026813e-05, 4.49693958432e-05, ...]"
MLPClassifier,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369187196992, 0.369183296127, 0.369179395214, 0.369175494252, 0.369171593242, 0.369173876208, 0.369176159203, 0.369172258124, 0.369168356998, 0.369164455823, 0.3691605546, 0.369156653329, 0.36915275201, 0.369148850642, 0.369144949226, 0.369147232169, 0.369143330695, 0.369139429172, 0.369135527602, 0.369131625983, 0.369127724315, 0.3691238226, 0.369119920836, 0.369116019024, 0.369112117164, 0.369114400045, 0.369110498126, 0.369106596159, 0.369104977023, 0.36910107495, 0.369097172828, 0.369093270658, 0.36908936844, 0.369085466174, 0.369081563859, 0.369077661496, 0.369073759085, 0.369069856625, 0.369065954117, 0.369062051561, 0.369058148957, 0.369050343603, 0.369046440854, 0.369042538057, 0.369038635211, 0.369040917948, 0.369037015044, 0.369033112091, 0.369029209091, 0.369031491825, 0.369027588767, 0.369023685659, 0.369019782504, 0.3690158793, 0.369018162023, 0.369014258761, 0.369010355451, 0.369006452092, 0.369002548685, 0.36899864523, 0.368994741726, 0.368990838174, 0.368986934574, 0.368983030925, 0.368979127229, 0.368975223484, 0.368967415849, 0.368963511959, 0.36895960802, 0.368955704034, 0.368951799999, 0.368947895916, 0.368943991784, 0.368940087604, 0.368936183376, 0.368938465917, 0.36893456163, 0.368930657296, 0.368926752912, 0.368929035451, 0.36892513101, 0.36892122652, 0.368923509067, 0.368921887084, 0.368924169678, 0.368920265061, 0.368922547673, 0.368910833503, 0.368906928684, 0.368903023816, 0.368899118899, 0.368895213934, 0.368891308921, 0.36888740386, 0.36888349875, 0.368879593592, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999882756888, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.9987438238, 0.998727074784, 0.998710325768, 0.998710325768, 0.998693576752, 0.998693576752, 0.998676827736, 0.998676827736, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.998509337576, 0.99849258856, ...]","[0.147410690121, 0.156658760344, 0.159842461873, 0.163218214015, 0.167203047734, 0.168492377368, 0.169810777736, 0.170163113124, 0.172287410468, 0.172487995685, 0.17689203568, 0.177658582351, 0.182672065412, 0.182966214772, 0.185257014274, 0.185804450224, 0.185929428827, 0.186547508436, 0.188759990938, 0.195187176407, 0.196503342135, 0.197276454766, 0.197968766593, 0.199009313464, 0.199388517835, 0.199528742608, 0.200578647223, 0.200668779845, 0.202309801077, 0.202680768805, 0.202722403306, 0.203478174749, 0.204204018733, 0.204609356293, 0.205023727204, 0.205023727204, 0.205293480953, 0.205382476237, 0.205645566815, 0.205770078959, 0.206090363699, 0.207294941116, 0.207340247584, 0.207519147492, 0.207530815569, 0.207645267833, 0.207860143546, 0.208213750675, 0.208268101647, 0.208902400768, 0.209339750478, 0.209776948043, 0.21029158744, 0.210504815308, 0.210671372221, 0.210822763054, 0.211254526334, 0.211351011291, 0.211354461105, 0.211359040146, 0.211420943979, 0.211600044421, 0.211619066487, 0.211732796835, 0.211848301123, 0.211904465257, 0.21208237173, 0.212428626252, 0.2125071872, 0.212581062743, 0.212637745821, 0.212659172076, 0.212752227947, 0.212831451352, 0.213474003906, 0.213768980833, 0.213822287211, 0.213869309258, 0.213923587764, 0.214259378452, 0.214318579752, 0.214407149956, 0.214639789101, 0.214659779932, 0.214668453012, 0.214891448898, 0.215088970606, 0.215105692627, 0.215547395909, 0.215600406521, 0.215671016959, 0.21574134396, 0.215895423683, 0.216013726154, 0.216396636085, 0.216465465354, 0.216508224033, 0.21657216577, 0.216875503243, 0.216916765473, ...]"
