,Precision,Recall,Threshold
COMITE,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369187196992, 0.369183296127, 0.369179395214, 0.369175494252, 0.369081856697, 0.369077954529, 0.369074052312, 0.369070150048, 0.369072432753, 0.36906853043, 0.369070813154, 0.369073095907, 0.369069193515, 0.369065291076, 0.369061388588, 0.369057486052, 0.369053583468, 0.369049680835, 0.369045778154, 0.369041875425, 0.369037972648, 0.369034069822, 0.369030166948, 0.369026264026, 0.369022361055, 0.369018458036, 0.369014554969, 0.369010651854, 0.36900674869, 0.3690090313, 0.368989514707, 0.368985611244, 0.368981707732, 0.368977804172, 0.368973900564, 0.368966093202, 0.368962189449, 0.368958285647, 0.368954381797, 0.368950477899, 0.368946573953, 0.368942669958, 0.368938765915, 0.368934861823, 0.368930957684, 0.368933240122, 0.368929335923, 0.368925431677, 0.368921527383, 0.36891762304, 0.368919905465, 0.368908192117, 0.36890428757, 0.368906569984, 0.36890266538, 0.368898760727, 0.368894856026, 0.368890951276, 0.368887046478, 0.368883141632, 0.368879236738, 0.368875331795, 0.368871426804, 0.368867521764, 0.368863616676, 0.36885971154, 0.368855806356, 0.368851901123, 0.368847995842, 0.368844090513, 0.368840185135, 0.368836279709, 0.368832374234, 0.368828468712, 0.36882456314, 0.368820657521, 0.368816751853, 0.368812846137, 0.368808940373, 0.36880503456, 0.368801128699, 0.368797222789, 0.368793316832, 0.368785504771, 0.368781598668, 0.368777692517, 0.368773786318, 0.36876988007, 0.368765973774, 0.368760443097, 0.368756536645, 0.368752630146, 0.368748723598, 0.368744817001, 0.368740910357, 0.368737003664, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999447282472, 0.999430533456, 0.999430533456, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999145800184, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.9987438238, 0.998693576752, 0.998676827736, 0.998676827736, 0.99866007872, 0.998643329704, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.998509337576, 0.99849258856, 0.998475839544, 0.998459090528, 0.998442341512, 0.998425592496, 0.99840884348, 0.998392094464, 0.998375345448, 0.998358596432, 0.998341847416, 0.9983250984, 0.998308349384, 0.998291600368, 0.998274851352, 0.998258102336, 0.99824135332, 0.998224604304, 0.998207855289, 0.998191106273, 0.998157608241, 0.998140859225, 0.998124110209, 0.998107361193, 0.998090612177, 0.998073863161, 0.998040365129, 0.998023616113, 0.998006867097, 0.997990118081, 0.997973369065, 0.997956620049, 0.997939871033, ...]","[0.341350784413, 0.346272218493, 0.347341879438, 0.347551409703, 0.348816572504, 0.349150786056, 0.349936831015, 0.350263660849, 0.352166808989, 0.352201594932, 0.355584593444, 0.35641985691, 0.356862989325, 0.357074510324, 0.359055427097, 0.359681221312, 0.359800610919, 0.360161644838, 0.360313396973, 0.360891067765, 0.361505714751, 0.361713815113, 0.362790871042, 0.362986461842, 0.363376553028, 0.363398332804, 0.364246256372, 0.36426625317, 0.366609788859, 0.366944703174, 0.366967237302, 0.367220714676, 0.367570114988, 0.368255239185, 0.368392139422, 0.369320012532, 0.36933428283, 0.369462594271, 0.369590370718, 0.369619534045, 0.370001773481, 0.370158801135, 0.370245121408, 0.370349619101, 0.370511626895, 0.370821596478, 0.370961224181, 0.371054555234, 0.371330823748, 0.371439384191, 0.371476730331, 0.371546652933, 0.371630568277, 0.371770551038, 0.372021254602, 0.372114879903, 0.372211399967, 0.372559827756, 0.372596694066, 0.372725119743, 0.372729528758, 0.372813265376, 0.372814455642, 0.373265322236, 0.37341053727, 0.373485614097, 0.373702043198, 0.373797677934, 0.3750559403, 0.37524072028, 0.375498447595, 0.375608293229, 0.375745054303, 0.375826353897, 0.375827792722, 0.376120249183, 0.376151938702, 0.376251543527, 0.376334419052, 0.37650116696, 0.37709457536, 0.377353998116, 0.37804116839, 0.378153032277, 0.378339720225, 0.378391054473, 0.379038773594, 0.379196896081, 0.379789157378, 0.379864005467, 0.379889383388, 0.380147430394, 0.380231172467, 0.380489062736, 0.38062566501, 0.38069141302, 0.381154231972, 0.381154231972, 0.381204386627, 0.381273037607, ...]"
DecisionTreeClassifier,"[0.36919661629, 0.354687250253, 0.354592448506, 0.354472465603, 0.354368123263, 0.354273450154, 0.354281372065, 0.354283885763, 0.354274589809, 0.354234734021, 0.354151800303, 0.354115112424, 0.354008754137, 0.353922949102, 0.353883122518, 0.353769837296, 0.353728821483, 0.353657884893, 0.353588059622, 0.353588133102, 0.353452309338, 0.35340557379, 0.353390697395, 0.353360080241, 0.353184372491, 0.353168257876, 0.353085659597, 0.353070322227, 0.353070718565, 0.353002222877, 0.352953781456, 0.352941176471, 0.352898235274, 0.352698374409, 0.352546099243, 0.352251539256, 0.352196574832, 0.352021472907, 0.35147989413, 0.351481357071, 0.351016097459, 0.349303094732, 0.349246960502, 0.349189094297, 0.349073617519, 0.348914372985, 0.34880734317, 0.348790363466, 0.348785483947, 0.347963889773, 0.347846118406, 0.347647054833, 0.347596848727, 0.347548726858, 0.347463379536, 0.347332676831, 0.347316085825, 0.347218447657, 0.347186170719, 0.347149343411, 0.347143002821, 0.347062423501, 0.346907398841, 0.346295387635, 0.346200775728, 0.346154108445, 0.346157256772, 0.345995017235, 0.345993692574, 0.345876777898, 0.345848641709, 0.34574126457, 0.345645428075, 0.344886375307, 0.344554170464, 0.344300653236, 0.344109126358, 0.344022802981, 0.3439973071, 0.343997746665, 0.34398746788, 0.343798550864, 0.343665110138, 0.343582124457, 0.343294781771, 0.343217391903, 0.343154413285, 0.34300898864, 0.342976716607, 0.342907781854, 0.342616365745, 0.342326590694, 0.342148760331, 0.34199221047, 0.341834544825, 0.341666608957, 0.340668653316, 0.340596123115, 0.340514695151, 0.340430708486, ...]","[1.0, 0.892002344862, 0.89155012143, 0.891064399967, 0.890612176535, 0.890243698183, 0.890210200151, 0.890109706055, 0.890009211959, 0.889808223767, 0.889439745415, 0.889205259191, 0.888635792647, 0.888284063311, 0.887982581023, 0.88749685956, 0.887145130224, 0.886759902856, 0.886424922536, 0.88632442844, 0.885687965832, 0.885470228624, 0.885302738464, 0.885101750272, 0.884247550456, 0.884130307344, 0.883627836865, 0.883477095721, 0.883460346705, 0.883058370321, 0.882807135081, 0.882740139017, 0.882555899841, 0.881601205929, 0.880931245289, 0.879658320074, 0.879373586802, 0.878653379114, 0.876342014907, 0.876275018843, 0.873980403651, 0.866778326773, 0.866510342517, 0.866208860229, 0.865589146638, 0.86478519387, 0.864332970438, 0.864232476342, 0.86411523323, 0.860564441839, 0.859894481199, 0.858336822712, 0.85796834436, 0.857750607152, 0.857365379784, 0.856594925048, 0.85646093292, 0.85595846244, 0.855774223264, 0.855439242944, 0.855255003769, 0.854853027385, 0.854099321665, 0.851084498786, 0.85064902437, 0.850163302906, 0.849962314714, 0.849007620802, 0.848940624738, 0.848404656226, 0.848237166066, 0.847533707395, 0.846997738883, 0.8436646847, 0.842090277196, 0.840415375597, 0.839544426765, 0.838924713173, 0.838706975965, 0.838673477933, 0.838556234821, 0.837635038941, 0.836981827318, 0.836630097982, 0.835223180638, 0.834787706222, 0.834134494598, 0.833447784943, 0.833179800687, 0.832811322335, 0.831437903023, 0.829662507328, 0.828624068336, 0.828004354744, 0.827032911816, 0.826346202161, 0.821421991458, 0.821070262122, 0.820651536722, 0.820249560338, ...]","[0.0, 0.013698630137, 0.0217391304348, 0.0408163265306, 0.0434782608696, 0.0454545454545, 0.0526315789474, 0.0555555555556, 0.0588235294118, 0.0625, 0.0666666666667, 0.0714285714286, 0.0769230769231, 0.0833333333333, 0.0857142857143, 0.0909090909091, 0.09375, 0.1, 0.105263157895, 0.106060606061, 0.107142857143, 0.111111111111, 0.115384615385, 0.117647058824, 0.121212121212, 0.125, 0.130434782609, 0.133333333333, 0.142857142857, 0.147058823529, 0.148148148148, 0.15, 0.152173913043, 0.152542372881, 0.152777777778, 0.153846153846, 0.155963302752, 0.15611814346, 0.16, 0.166666666667, 0.174863387978, 0.176470588235, 0.178571428571, 0.181818181818, 0.182692307692, 0.185185185185, 0.1875, 0.194444444444, 0.196808510638, 0.19801980198, 0.2, 0.203703703704, 0.205882352941, 0.206896551724, 0.208333333333, 0.210526315789, 0.214285714286, 0.217391304348, 0.21875, 0.22, 0.220338983051, 0.222222222222, 0.222857142857, 0.224137931034, 0.227272727273, 0.230769230769, 0.23417721519, 0.235294117647, 0.236111111111, 0.24, 0.241379310345, 0.242424242424, 0.246231155779, 0.2466367713, 0.25, 0.252336448598, 0.255555555556, 0.255813953488, 0.263157894737, 0.266666666667, 0.268907563025, 0.269230769231, 0.27027027027, 0.270408163265, 0.271186440678, 0.272727272727, 0.27358490566, 0.276595744681, 0.277777777778, 0.27807486631, 0.278996865204, 0.28, 0.280701754386, 0.285714285714, 0.287234042553, 0.28869047619, 0.288888888889, 0.289473684211, 0.290322580645, 0.290909090909, ...]"
GaussianNB,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369187196992, 0.369183296127, 0.369179395214, 0.3691816782, 0.369177777228, 0.369173876208, 0.369176159203, 0.369174541137, 0.36917064, 0.369166738816, 0.369162837583, 0.369158936302, 0.369161219303, 0.369163502332, 0.369155699584, 0.369151798138, 0.369147896644, 0.369143995102, 0.369140093511, 0.369142376508, 0.369144659534, 0.369140757875, 0.369136856167, 0.369141422263, 0.369137520487, 0.369133618664, 0.369131999852, 0.369128097921, 0.369124195943, 0.369120293916, 0.369122576974, 0.369118674889, 0.369114772755, 0.369110870574, 0.36911315363, 0.36910925139, 0.369111534465, 0.369107632167, 0.36910372982, 0.369106012903, 0.369102110498, 0.369098208045, 0.369100491136, 0.369096588625, 0.369092686065, 0.369088783457, 0.369084880801, 0.369080978096, 0.369083261165, 0.369079358403, 0.36908164149, 0.369077738669, 0.369073835799, 0.369069932882, 0.369072215967, 0.369068312991, 0.369060506894, 0.369056603774, 0.369052700604, 0.369054983668, 0.36905726676, 0.369053363523, 0.369049460237, 0.369051743337, 0.369054026466, 0.369050123112, 0.369046219709, 0.369042316258, 0.369038412759, 0.369040695876, 0.369036792319, 0.369032888713, 0.369028985059, 0.369025081357, 0.369021177606, 0.369017273807, 0.36901336996, 0.369009466064, 0.369005562121, 0.369007845175, 0.369003941173, 0.369000037123, 0.368996133024, 0.368992228877, 0.368984420438, 0.368986703461, 0.368982799159, 0.368978894808, 0.368974990409, 0.368971085962, 0.368973368973, 0.368957750662, 0.368953845963, 0.368949941217, 0.368946036421, 0.368942131578, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.99991625492, 0.999899505904, 0.999882756888, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999799011808, 0.999799011808, 0.999799011808, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.999514278536, 0.99949752952, 0.99949752952, 0.999480780504, 0.999464031488, 0.999464031488, 0.999447282472, 0.999430533456, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.999346788376, 0.99933003936, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999279792312, 0.999263043296, 0.999229545264, 0.999212796248, 0.999196047232, 0.999196047232, 0.999196047232, 0.999179298216, 0.9991625492, 0.9991625492, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998844317896, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998777321832, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, ...]","[7.36657887106e-07, 7.3665893735e-07, 7.36660095686e-07, 7.36664290415e-07, 7.36670468558e-07, 7.36671995742e-07, 7.36672455731e-07, 7.3667319723e-07, 7.36682029702e-07, 7.36712318058e-07, 7.36714147641e-07, 7.36716869869e-07, 7.36719896276e-07, 7.36726956586e-07, 7.3672810365e-07, 7.36731627923e-07, 7.36736878251e-07, 7.36747943383e-07, 7.36750281436e-07, 7.36758936476e-07, 7.3677372679e-07, 7.36792298969e-07, 7.36793559345e-07, 7.36814394519e-07, 7.36821439061e-07, 7.36851087107e-07, 7.3685705355e-07, 7.36863479747e-07, 7.36865372499e-07, 7.3687317722e-07, 7.36880366839e-07, 7.36925401629e-07, 7.36950193948e-07, 7.36952518233e-07, 7.36975020512e-07, 7.36989665496e-07, 7.36997023759e-07, 7.37042233598e-07, 7.37042900816e-07, 7.37229247726e-07, 7.37252067173e-07, 7.37319367958e-07, 7.37356532642e-07, 7.37414613687e-07, 7.37502972816e-07, 7.37547090954e-07, 7.37649327131e-07, 7.37650404319e-07, 7.3772802331e-07, 7.37728227592e-07, 7.37752781284e-07, 7.3776138736e-07, 7.37790282322e-07, 7.37818048178e-07, 7.37830851917e-07, 7.37882055981e-07, 7.379065378e-07, 7.3793301586e-07, 7.3797657384e-07, 7.37990383401e-07, 7.38023063267e-07, 7.38029533344e-07, 7.38049665222e-07, 7.38054573539e-07, 7.3811614735e-07, 7.38120514776e-07, 7.38125384079e-07, 7.38157420172e-07, 7.38186816576e-07, 7.3818868486e-07, 7.38189415976e-07, 7.38202047615e-07, 7.38221515037e-07, 7.38224402444e-07, 7.38233582857e-07, 7.38236886718e-07, 7.38237111126e-07, 7.3827205981e-07, 7.38295844435e-07, 7.38296310556e-07, 7.3830271652e-07, 7.38312973767e-07, 7.38313419492e-07, 7.38316415996e-07, 7.38316620547e-07, 7.3832492422e-07, 7.38330203841e-07, 7.38344828445e-07, 7.38349491918e-07, 7.3835251444e-07, 7.38354916074e-07, 7.38376208152e-07, 7.38381987343e-07, 7.38384796622e-07, 7.38387293115e-07, 7.38387923535e-07, 7.38404717475e-07, 7.38421442863e-07, 7.38424894868e-07, 7.38439771988e-07, ...]"
GradientBoostingClassifier,"[0.369203465399, 0.369199564658, 0.369201847741, 0.369197946942, 0.369200230043, 0.369202513172, 0.369204796329, 0.369207079515, 0.369209362728, 0.36921164597, 0.369213929241, 0.369216212539, 0.369218495866, 0.369220779221, 0.369216878274, 0.369212977279, 0.369215260642, 0.369211359588, 0.36921364297, 0.369209741858, 0.369212025258, 0.369214308686, 0.369216592142, 0.369218875626, 0.369221159139, 0.36922344268, 0.369225726249, 0.369228009846, 0.369220207318, 0.369222490924, 0.369224774557, 0.369220873201, 0.369219255438, 0.369221539109, 0.369223822807, 0.369226106534, 0.369228390289, 0.369224488786, 0.369226772559, 0.369229056361, 0.369231340191, 0.369233624049, 0.369235907935, 0.36923819185, 0.369240475793, 0.369232672502, 0.369234956453, 0.369231054725, 0.369227152949, 0.369229436908, 0.369231720896, 0.369227819051, 0.369230103057, 0.369232387091, 0.369228485178, 0.369230769231, 0.369233053311, 0.36923533742, 0.369237621557, 0.369236003712, 0.369232101652, 0.369234385826, 0.369236670028, 0.369238954258, 0.36923505212, 0.369231149934, 0.3692272477, 0.369229531929, 0.369231816185, 0.36923410047, 0.369236384783, 0.369238669125, 0.369240953495, 0.369243237893, 0.369245522319, 0.369247806773, 0.369250091256, 0.369252375767, 0.369248473375, 0.369250757904, 0.369253042461, 0.369255327047, 0.369259896304, 0.369262180974, 0.369264465673, 0.369266750401, 0.369269035156, 0.36927131994, 0.369267417399, 0.369269702201, 0.369271987031, 0.369268084422, 0.369264181764, 0.369260279058, 0.369262563887, 0.369258661123, 0.369260945969, 0.369257043147, 0.369253140276, 0.369255425131, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999949752952, 0.999933003936, 0.999933003936, 0.99991625492, 0.99991625492, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999866007872, 0.999866007872, 0.999866007872, 0.999849258856, 0.99983250984, 0.99983250984, 0.99983250984, 0.99983250984, 0.99983250984, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999782262792, 0.999782262792, 0.999765513776, 0.99974876476, 0.99974876476, 0.99974876476, 0.999732015744, 0.999732015744, 0.999732015744, 0.999715266728, 0.999715266728, 0.999715266728, 0.999715266728, 0.999715266728, 0.999698517712, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999614772632, 0.999598023616, 0.999598023616, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999547776568, 0.999531027552, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, ...]","[2.16693329946e-11, 1.62075681764e-08, 2.72589525396e-08, 8.46637887575e-08, 1.69378344905e-07, 1.77835743354e-07, 2.31224474012e-07, 3.23838157512e-07, 3.25378674226e-07, 3.88488603398e-07, 4.48936645303e-07, 4.59750911785e-07, 5.62091924783e-07, 5.99453183203e-07, 6.01098592012e-07, 6.25925337672e-07, 6.3800057104e-07, 7.24565186183e-07, 8.06683147281e-07, 9.43444566359e-07, 9.62844997066e-07, 9.79146655866e-07, 1.02808556646e-06, 1.07040751041e-06, 1.1616015545e-06, 1.40573161012e-06, 1.43405265141e-06, 1.6773221877e-06, 1.68788342558e-06, 1.75263679858e-06, 1.76370054339e-06, 1.82525572723e-06, 1.93929055181e-06, 2.96046330939e-06, 3.07097469943e-06, 3.36654060895e-06, 3.66361876614e-06, 3.70122807414e-06, 3.91671672706e-06, 4.21486516822e-06, 4.77763262674e-06, 5.2254761167e-06, 5.45820887554e-06, 7.21521477121e-06, 7.35223122161e-06, 7.36809178614e-06, 7.81996014576e-06, 8.10424443809e-06, 9.68217840214e-06, 1.00441208261e-05, 1.03336974451e-05, 1.11107237787e-05, 1.12978624943e-05, 1.18264054151e-05, 1.29826157254e-05, 1.33664226335e-05, 1.44108214688e-05, 1.69510455994e-05, 1.71858541036e-05, 2.63157239149e-05, 2.76794295622e-05, 3.02446468631e-05, 3.06977254589e-05, 3.36704080878e-05, 3.4476285206e-05, 3.51478574436e-05, 3.80081659023e-05, 3.98004953487e-05, 4.41341696369e-05, 4.58180785622e-05, 4.61735843743e-05, 5.10452064131e-05, 5.17707371208e-05, 5.41294773736e-05, 5.60103386649e-05, 5.69616244908e-05, 6.5814368292e-05, 6.64125232471e-05, 6.72454386726e-05, 6.97213814189e-05, 7.09219673642e-05, 7.30427285707e-05, 8.12972132898e-05, 8.19515383645e-05, 8.20451367232e-05, 8.49208343298e-05, 8.54832402901e-05, 8.632270206e-05, 8.93494067211e-05, 9.07957927248e-05, 9.25519905026e-05, 9.91804199794e-05, 0.000100493174835, 0.000102453377533, 0.000102748554881, 0.000104238606406, 0.000105083446692, 0.000108193417759, 0.000111966010271, 0.000113906771581, ...]"
MLPClassifier,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369187196992, 0.369183296127, 0.369179395214, 0.369175494252, 0.369167692184, 0.369163791078, 0.369159889923, 0.36915598872, 0.369152087469, 0.36914818617, 0.369144284822, 0.369140383426, 0.369136481982, 0.36913258049, 0.369128678949, 0.36912477736, 0.369120875723, 0.369116974037, 0.369113072304, 0.369109170522, 0.369111453328, 0.369103649599, 0.369099747662, 0.369095845677, 0.369091943644, 0.369088041562, 0.369084139432, 0.369080237254, 0.369082520008, 0.369078617772, 0.369074715487, 0.369066910773, 0.369063008344, 0.369059105866, 0.369061388588, 0.369057486052, 0.369064334358, 0.369060431744, 0.369056529081, 0.36905262637, 0.369048723611, 0.369044820803, 0.369040917948, 0.369037015044, 0.369033112091, 0.369029209091, 0.369025306042, 0.369021402944, 0.369017499799, 0.369013596605, 0.369009693363, 0.369005790073, 0.369001886734, 0.368997983347, 0.368994079912, 0.368990176428, 0.368986272897, 0.368982369316, 0.368978465688, 0.368974562011, 0.368970658286, 0.368972940871, 0.368975223484, 0.36897131969, 0.368967415849, 0.368969698469, 0.368965794569, 0.368961890621, 0.368957986625, 0.368960269244, 0.368956365189, 0.368958647826, 0.368954743713, 0.368957026368, 0.368953122197, 0.368949217977, 0.368945313708, 0.368947596362, 0.368949879044, 0.368945974707, 0.368942070322, 0.368938165889, 0.368934261408, 0.368930356878, 0.368926452299, 0.368922547673, 0.368918642998, 0.368914738275, 0.368910833503, 0.368906928684, 0.368903023816, 0.368899118899, 0.368895213934, 0.368891308921, 0.36888740386, 0.36888349875, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999614772632, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999480780504, 0.999464031488, 0.999447282472, 0.99941378444, 0.999397035424, 0.999380286408, 0.999380286408, 0.999363537392, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998961561008, 0.998961561008, 0.998944811992, 0.998928062976, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998877815928, 0.998861066912, 0.998861066912, 0.998844317896, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998794070848, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.998509337576, ...]","[0.118043207348, 0.122762770811, 0.125618171941, 0.138200023496, 0.139142971052, 0.14505266309, 0.145582841754, 0.148645594653, 0.149118000624, 0.150038128807, 0.150200178002, 0.151948277195, 0.152764720982, 0.153756522473, 0.154731059717, 0.155055963138, 0.157716844082, 0.159197102309, 0.163102246052, 0.164470040061, 0.165785078281, 0.166752579273, 0.167662142144, 0.167990103933, 0.168123269477, 0.169001793055, 0.169902326243, 0.17165768644, 0.172009705368, 0.172090678023, 0.172188741799, 0.172627990318, 0.172832194034, 0.172907778038, 0.173382587789, 0.173410504451, 0.173767294987, 0.17421523007, 0.174913145488, 0.175452479839, 0.176063443996, 0.177786093471, 0.177850179876, 0.178498122563, 0.178870160356, 0.179798166682, 0.179879514549, 0.18067163006, 0.180822605274, 0.180829194608, 0.181065946357, 0.181086763167, 0.181976826938, 0.182198161572, 0.182866881572, 0.183181169702, 0.183977811864, 0.184135601897, 0.184667762472, 0.185452496483, 0.185496911387, 0.185557597007, 0.186709143853, 0.186803358801, 0.186994945954, 0.187002226817, 0.187542611236, 0.187707682176, 0.187876432093, 0.187930401776, 0.188101382229, 0.188184032111, 0.188292580932, 0.188617298238, 0.188639357005, 0.189588591975, 0.189665109789, 0.189688453906, 0.189790838344, 0.189967066052, 0.190029509675, 0.190456386141, 0.19055007163, 0.190587016795, 0.190622661392, 0.190688198815, 0.190854661581, 0.190907912793, 0.190923771073, 0.190976085436, 0.191201599779, 0.191742702638, 0.192103975999, 0.192266913614, 0.192337726491, 0.192929652916, 0.193578784895, 0.19364231005, 0.194183527626, 0.194446033421, ...]"
