,Precision,Recall,Threshold
COMITE,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369191097809, 0.369187196992, 0.369185579123, 0.3691816782, 0.369177777228, 0.369173876208, 0.36916997514, 0.369166074024, 0.369168356998, 0.369164455823, 0.3691605546, 0.369162837583, 0.369165120594, 0.369161219303, 0.369157317963, 0.369153416575, 0.36914951514, 0.369141712123, 0.369137810542, 0.369133908913, 0.369136191872, 0.369132290185, 0.369134573162, 0.369130671417, 0.369132954412, 0.369129052608, 0.369125150756, 0.369121248856, 0.369117346907, 0.36911344491, 0.369109542865, 0.369105640772, 0.36909783644, 0.369093934202, 0.369090031916, 0.369086129581, 0.369082227198, 0.369084510091, 0.36908060765, 0.36907670516, 0.369072802623, 0.369068900036, 0.369064997402, 0.369061094719, 0.369063377581, 0.36905947484, 0.369055572051, 0.369051669213, 0.369047766327, 0.369043863393, 0.369039960411, 0.36903605738, 0.369032154301, 0.369034437111, 0.369030533973, 0.369026630788, 0.369022727554, 0.369018824272, 0.369014920941, 0.369011017563, 0.369007114135, 0.36900321066, 0.368995403565, 0.368997686302, 0.368993782672, 0.368996065428, 0.368992161739, 0.368988258002, 0.368984354217, 0.368980450384, 0.368976546502, 0.368972642572, 0.368968738593, 0.368971021307, 0.368963213185, 0.368959309052, 0.368961591764, 0.368957687572, 0.368953783332, 0.368949879044, 0.368945974707, 0.368942070322, 0.368938165889, 0.368934261408, 0.368930356878, 0.368926452299, 0.368922547673, 0.368918642998, 0.368914738275, 0.368910833503, 0.368906928684, 0.368903023816, 0.368899118899, 0.368895213934, 0.368891308921, 0.368893591481, 0.368889686409, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.999849258856, 0.99983250984, 0.999815760824, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.999715266728, 0.999698517712, 0.999681768696, 0.999681768696, 0.99966501968, 0.99966501968, 0.999648270664, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999028557072, 0.999028557072, 0.999011808056, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998894564944, 0.998861066912, 0.998844317896, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998542835608, 0.998526086592, ...]","[0.345083439512, 0.34536513326, 0.345882043479, 0.347945488795, 0.348677966895, 0.348796720228, 0.348800059103, 0.348802912228, 0.349435456256, 0.349855803648, 0.350389956912, 0.350460253026, 0.352093450129, 0.352166285727, 0.352186500047, 0.35230394297, 0.352732419231, 0.352746633585, 0.354148948597, 0.354168878147, 0.35440402512, 0.354585713394, 0.354892059884, 0.355337529022, 0.355554851456, 0.355764802197, 0.355894290825, 0.356215146733, 0.356355370631, 0.356425637724, 0.35648221715, 0.356773800287, 0.356937624559, 0.357412897821, 0.357491436293, 0.357507689361, 0.357569700001, 0.358067084407, 0.35871001752, 0.35877534855, 0.358941773911, 0.358946155057, 0.359117028947, 0.359506827481, 0.360052859892, 0.360142743269, 0.360264877117, 0.360374941367, 0.360397937305, 0.361119193053, 0.361138301275, 0.361223495595, 0.361351294923, 0.361419807014, 0.362149418362, 0.36258700084, 0.362891147359, 0.363472378367, 0.363688675968, 0.363799582569, 0.36401900783, 0.364060196861, 0.364406017085, 0.364472457265, 0.364793873984, 0.364844636479, 0.364895573949, 0.36495599282, 0.365269271758, 0.365293506911, 0.365803692367, 0.366037791832, 0.366055426301, 0.366179097563, 0.366239585969, 0.366323093108, 0.366422386658, 0.366584338628, 0.366786226891, 0.366825067078, 0.366864624216, 0.367241452578, 0.367289081038, 0.367291137988, 0.367430010337, 0.367636561206, 0.367723543483, 0.367751279383, 0.367980695574, 0.368248328755, 0.368271604962, 0.368317039499, 0.368545967355, 0.368696151948, 0.368700358609, 0.369019072325, 0.369151426019, 0.369297306718, 0.369303127578, 0.369353741264, ...]"
DecisionTreeClassifier,"[0.36919661629, 0.349976627125, 0.349771256227, 0.349693251534, 0.349469986233, 0.349179638199, 0.349000122185, 0.348932096838, 0.348873528253, 0.348772287315, 0.348752538735, 0.348691540531, 0.348649658593, 0.348252347314, 0.348195646704, 0.348142455916, 0.348092267715, 0.348053255686, 0.348016602028, 0.347869292078, 0.347874918318, 0.347818095173, 0.347796485543, 0.34772748941, 0.347590267036, 0.347535420031, 0.34696731937, 0.346786248132, 0.346803921033, 0.346784543965, 0.346740495958, 0.346588619397, 0.346521733189, 0.346420638989, 0.34632395666, 0.346308981774, 0.345951493176, 0.345769441402, 0.345725670624, 0.345650521472, 0.345584810543, 0.345494532599, 0.345470242418, 0.345089836785, 0.34499811379, 0.344673459299, 0.344464213339, 0.344412764934, 0.344405125915, 0.344374501773, 0.34424042363, 0.34410429279, 0.344105182046, 0.343804441384, 0.343794117445, 0.343730195906, 0.343676585073, 0.343663446831, 0.343632403821, 0.342714511596, 0.342343712202, 0.34226772764, 0.342202615147, 0.339581986641, 0.339238479744, 0.339080659875, 0.339039474051, 0.339035228238, 0.33893192521, 0.338865778967, 0.338852074057, 0.338811066973, 0.338738462396, 0.338593603994, 0.338540431173, 0.338022853549, 0.337933348713, 0.337759968671, 0.337760618841, 0.330445359681, 0.330356571054, 0.330097640532, 0.329993586546, 0.329767203013, 0.329645086499, 0.329459881941, 0.329385138223, 0.328858580148, 0.328638430418, 0.328178657203, 0.328107181536, 0.328019514295, 0.32797014604, 0.327886154929, 0.327837538956, 0.327822346072, 0.327763089833, 0.327673547988, 0.327571087663, 0.327434455582, ...]","[1.0, 0.865237417302, 0.86436646847, 0.863997990118, 0.863060045222, 0.861904363119, 0.861133908383, 0.860849175111, 0.860564441839, 0.860028473327, 0.859944728247, 0.859659994975, 0.859492504815, 0.857918097312, 0.857650113056, 0.857449124864, 0.857080646512, 0.85687965832, 0.856678670128, 0.85604220752, 0.855991960472, 0.855723976216, 0.855606733104, 0.855221505737, 0.854400803953, 0.854149568713, 0.851771208442, 0.85098400469, 0.850917008626, 0.850799765514, 0.850598777322, 0.84989531865, 0.849493342266, 0.849007620802, 0.848538648354, 0.848438154258, 0.846930742819, 0.845992797923, 0.845758311699, 0.845406582363, 0.845054853027, 0.844602629596, 0.844485386484, 0.8428272339, 0.842458755548, 0.840817351981, 0.839862658069, 0.839644920861, 0.839510928733, 0.839326689557, 0.838388744661, 0.837769031069, 0.837702035005, 0.83626161963, 0.836144376518, 0.835775898166, 0.835524662926, 0.835440917846, 0.83508918851, 0.831337408927, 0.82961226028, 0.829210283896, 0.828892052592, 0.818289925467, 0.816263294531, 0.81555983586, 0.815375596684, 0.81530860062, 0.81488987522, 0.8145548949, 0.814487898836, 0.814270161628, 0.813834687212, 0.813248471652, 0.81271250314, 0.810082907629, 0.809630684197, 0.808960723557, 0.808843480446, 0.778075538062, 0.777589816598, 0.776316891383, 0.775613432711, 0.774407503559, 0.773938531111, 0.773084331296, 0.772715852944, 0.769734528096, 0.768712838121, 0.766702956201, 0.766217234737, 0.765781760322, 0.765446780002, 0.764877313458, 0.76465957625, 0.764508835106, 0.764123607738, 0.763788627418, 0.763302905954, 0.762666443346, ...]","[0.0, 0.012987012987, 0.0212765957447, 0.0217391304348, 0.0272727272727, 0.0347826086957, 0.0357142857143, 0.037037037037, 0.0384615384615, 0.0416666666667, 0.0454545454545, 0.05, 0.0507246376812, 0.0555555555556, 0.0588235294118, 0.0625, 0.0645161290323, 0.0666666666667, 0.0684931506849, 0.0769230769231, 0.0810810810811, 0.0833333333333, 0.0869565217391, 0.0909090909091, 0.09375, 0.0941176470588, 0.0958904109589, 0.1, 0.105263157895, 0.107142857143, 0.10752688172, 0.111111111111, 0.114285714286, 0.117647058824, 0.12, 0.124183006536, 0.125, 0.130434782609, 0.131578947368, 0.133333333333, 0.134615384615, 0.136363636364, 0.137254901961, 0.138888888889, 0.142857142857, 0.145454545455, 0.15, 0.153846153846, 0.162790697674, 0.166666666667, 0.173913043478, 0.176470588235, 0.177514792899, 0.178571428571, 0.181818181818, 0.184210526316, 0.1875, 0.190476190476, 0.191435768262, 0.191489361702, 0.191780821918, 0.192307692308, 0.195848375451, 0.2, 0.207207207207, 0.208333333333, 0.210526315789, 0.211538461538, 0.212121212121, 0.214285714286, 0.217391304348, 0.218390804598, 0.22, 0.222222222222, 0.22371967655, 0.225806451613, 0.22972972973, 0.230769230769, 0.230923694779, 0.235294117647, 0.236111111111, 0.241758241758, 0.243386243386, 0.244444444444, 0.245901639344, 0.246153846154, 0.25, 0.251748251748, 0.252873563218, 0.253164556962, 0.254545454545, 0.255319148936, 0.255555555556, 0.25641025641, 0.257142857143, 0.258620689655, 0.259259259259, 0.26, 0.260869565217, 0.261363636364, ...]"
GaussianNB,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369187196992, 0.369183296127, 0.369179395214, 0.3691816782, 0.369183961214, 0.369186244257, 0.369182343265, 0.369184626326, 0.369186909415, 0.369183008355, 0.369185291462, 0.369181390344, 0.369177489177, 0.369173587963, 0.369175871068, 0.369171969795, 0.369168068474, 0.369170351588, 0.369166450208, 0.36916873334, 0.369171016501, 0.369167115053, 0.369163213557, 0.369159312013, 0.369161595171, 0.369157693568, 0.369153791918, 0.369149890219, 0.369145988471, 0.369142086676, 0.369144369812, 0.369140467959, 0.369136566056, 0.369138849201, 0.369134947241, 0.369131045232, 0.369127143175, 0.36912324107, 0.369119338917, 0.36912162204, 0.369117719828, 0.369113817568, 0.369109915259, 0.369112198381, 0.369108296014, 0.369110579153, 0.369106676729, 0.369102774255, 0.369098871734, 0.369101154872, 0.369097252292, 0.369093349664, 0.369089446988, 0.369085544263, 0.36908164149, 0.369083924606, 0.36908620775, 0.369082304909, 0.369078402019, 0.369074499081, 0.369076782224, 0.369072879227, 0.369075162388, 0.369071259333, 0.369067356231, 0.36906345308, 0.369059549881, 0.369061833029, 0.369057929772, 0.369060212938, 0.369056309622, 0.369052406258, 0.369048502846, 0.369044599385, 0.36904688254, 0.369042979021, 0.369039075453, 0.369041358617, 0.369043641808, 0.369045925028, 0.369042021382, 0.36904430462, 0.369040400916, 0.369036497163, 0.369032593363, 0.369028689514, 0.369024785616, 0.369020881671, 0.369023164877, 0.369025448111, 0.369027731373, 0.369030014664, 0.369032297983, 0.36903458133, 0.369030677276, 0.369026773174, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.999899505904, 0.999899505904, 0.999899505904, 0.999882756888, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.99983250984, 0.999815760824, 0.999799011808, 0.999799011808, 0.999782262792, 0.999782262792, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999648270664, 0.999631521648, 0.999614772632, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999480780504, 0.999464031488, 0.999464031488, 0.999447282472, 0.999430533456, 0.99941378444, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.99933003936, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999279792312, 0.999263043296, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999196047232, 0.999179298216, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999112302152, 0.999095553136, 0.99907880412, 0.99907880412, 0.99907880412, 0.99907880412, 0.999062055104, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998961561008, 0.998961561008, 0.998961561008, 0.998961561008, 0.998961561008, 0.998961561008, 0.998944811992, 0.998928062976, ...]","[2.10929114982e-06, 2.10971562769e-06, 2.11049800133e-06, 2.11268121224e-06, 2.11277391164e-06, 2.11318966438e-06, 2.11391523813e-06, 2.11721424611e-06, 2.11753800761e-06, 2.11847208854e-06, 2.11882485892e-06, 2.1190505517e-06, 2.12077849984e-06, 2.12118036877e-06, 2.12348833827e-06, 2.1259839919e-06, 2.12734072191e-06, 2.12923594973e-06, 2.13204186224e-06, 2.13357198026e-06, 2.13408008357e-06, 2.13478083019e-06, 2.13531269092e-06, 2.13540417697e-06, 2.13724012672e-06, 2.13726195158e-06, 2.13875652039e-06, 2.13956406873e-06, 2.13957172789e-06, 2.14065649912e-06, 2.14200732891e-06, 2.1426304882e-06, 2.14287025921e-06, 2.14323967285e-06, 2.14469431227e-06, 2.14671032774e-06, 2.14698758365e-06, 2.14704613434e-06, 2.14912393838e-06, 2.14953652222e-06, 2.14959478079e-06, 2.15000017571e-06, 2.15050177567e-06, 2.1507744756e-06, 2.15317634421e-06, 2.15369125382e-06, 2.15381114123e-06, 2.15405791787e-06, 2.1544457311e-06, 2.15461390792e-06, 2.15521312023e-06, 2.15637535832e-06, 2.15680116654e-06, 2.15705500454e-06, 2.157080659e-06, 2.15810282216e-06, 2.1586594836e-06, 2.1587292233e-06, 2.15885456387e-06, 2.1589924172e-06, 2.15901039775e-06, 2.15969614773e-06, 2.16115104862e-06, 2.16135924723e-06, 2.16221133667e-06, 2.16226194012e-06, 2.16329609401e-06, 2.16393973551e-06, 2.16422018735e-06, 2.16488859554e-06, 2.16580086578e-06, 2.16584952295e-06, 2.16588959067e-06, 2.16639016159e-06, 2.16656814595e-06, 2.16869725411e-06, 2.16900529377e-06, 2.16928522679e-06, 2.16944202564e-06, 2.16947798284e-06, 2.1703407748e-06, 2.17171032681e-06, 2.17266056096e-06, 2.17304189356e-06, 2.17311649801e-06, 2.17387159312e-06, 2.17434014478e-06, 2.17483775917e-06, 2.17528333864e-06, 2.17732678061e-06, 2.1781825853e-06, 2.18102791783e-06, 2.18121878267e-06, 2.18139751231e-06, 2.18148768321e-06, 2.18206136464e-06, 2.1821504515e-06, 2.18235496625e-06, 2.18255294756e-06, 2.18356671278e-06, ...]"
GradientBoostingClassifier,"[0.36919661629, 0.369197281604, 0.369199564658, 0.369201847741, 0.369197946942, 0.369200230043, 0.369202513172, 0.369204796329, 0.369200895452, 0.369203178628, 0.369205461831, 0.369201560886, 0.369203844108, 0.369199943105, 0.369202226345, 0.369204509614, 0.36920679291, 0.369209076235, 0.369211359588, 0.36921364297, 0.369209741858, 0.369212025258, 0.369214308686, 0.369216592142, 0.369218875626, 0.369221159139, 0.369217257929, 0.36921954146, 0.369221825019, 0.369224108606, 0.369226392222, 0.369228675866, 0.369230959538, 0.369233243238, 0.36922934191, 0.369231625629, 0.369227724242, 0.369223822807, 0.369226106534, 0.369228390289, 0.369224488786, 0.369226772559, 0.369222870998, 0.369218969388, 0.36922125317, 0.36922353698, 0.369225820818, 0.369228104684, 0.369230388579, 0.369232672502, 0.369228770784, 0.369231054725, 0.369233338694, 0.369229436908, 0.369231720896, 0.369234004912, 0.369236288956, 0.369238573028, 0.369240857129, 0.369236955244, 0.369239239363, 0.36923533742, 0.369237621557, 0.369239905723, 0.369242189916, 0.369238287895, 0.369240572107, 0.369242856347, 0.369245140616, 0.369241238517, 0.369237336369, 0.369239620645, 0.36924190495, 0.369244189284, 0.369240287058, 0.369242571409, 0.369244855789, 0.369247140197, 0.369243237893, 0.369245522319, 0.369247806773, 0.369243904401, 0.36924000198, 0.369236099511, 0.369238383963, 0.369234481436, 0.369236765907, 0.369232863321, 0.369228960687, 0.369225058005, 0.369221155274, 0.369223439733, 0.369225724221, 0.369228008736, 0.369230293281, 0.369232577853, 0.369228675024, 0.369230959614, 0.369227056727, 0.369229341336, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999966501968, 0.999966501968, 0.999949752952, 0.999949752952, 0.999949752952, 0.999933003936, 0.999933003936, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.99991625492, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999882756888, 0.999882756888, 0.999882756888, 0.999882756888, 0.999882756888, 0.999882756888, 0.999882756888, 0.999882756888, 0.999866007872, 0.999866007872, 0.999849258856, 0.99983250984, 0.99983250984, 0.99983250984, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999782262792, 0.999782262792, 0.999782262792, 0.999782262792, 0.999782262792, 0.999782262792, 0.999765513776, 0.999765513776, 0.999765513776, 0.99974876476, 0.99974876476, 0.99974876476, 0.99974876476, 0.99974876476, 0.99974876476, 0.999732015744, 0.999732015744, 0.999715266728, 0.999715266728, 0.999715266728, 0.999715266728, 0.999698517712, 0.999698517712, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.999648270664, 0.999648270664, 0.999648270664, 0.999648270664, 0.999631521648, 0.999631521648, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, 0.99949752952, 0.99949752952, 0.99949752952, 0.99949752952, 0.999480780504, 0.999480780504, 0.999464031488, 0.999464031488, ...]","[0.0, 2.95341529011e-12, 1.30160326961e-11, 2.19086970787e-11, 7.05263847323e-10, 1.91162130569e-09, 2.05082639759e-09, 9.5901019348e-09, 4.81939675945e-08, 6.81671576963e-08, 1.05742826828e-07, 1.74381559859e-07, 5.53964392136e-07, 1.230647526e-06, 1.24020038728e-06, 1.26849403415e-06, 1.72948784849e-06, 1.81342884487e-06, 2.0836051049e-06, 3.05290966929e-06, 3.06763552571e-06, 3.24342864577e-06, 3.6293931005e-06, 3.65404435165e-06, 3.65599137664e-06, 4.01985086085e-06, 4.10259930073e-06, 4.10898893199e-06, 4.22873077432e-06, 4.30127881479e-06, 5.19465537741e-06, 5.43098319872e-06, 5.64890608612e-06, 8.15973190493e-06, 8.39465514046e-06, 8.45303995323e-06, 8.57319447345e-06, 9.71075404266e-06, 9.81977825198e-06, 1.02863738759e-05, 1.03920747924e-05, 1.05274940891e-05, 1.13759614963e-05, 1.15653103169e-05, 1.35584919805e-05, 1.40901223284e-05, 1.56921455217e-05, 1.68510073845e-05, 1.83386535001e-05, 1.84081181388e-05, 1.89490012128e-05, 1.91237952198e-05, 2.01037673249e-05, 2.03712502533e-05, 2.2535914415e-05, 2.39568984685e-05, 2.48187751847e-05, 2.537112934e-05, 2.63296313742e-05, 2.7215192667e-05, 3.04113892627e-05, 3.05026998404e-05, 3.2075481443e-05, 3.28690600524e-05, 3.30497343365e-05, 3.33131378961e-05, 3.3437025436e-05, 3.40343875636e-05, 3.5471307139e-05, 3.91066920368e-05, 3.95199034985e-05, 4.0675120891e-05, 4.07091306107e-05, 4.08065169177e-05, 4.12271402414e-05, 4.20153186307e-05, 4.20862991293e-05, 4.22305332667e-05, 4.37919619978e-05, 4.40614973415e-05, 4.67548089784e-05, 4.69413229537e-05, 4.71687986968e-05, 4.91173420533e-05, 4.92326191466e-05, 4.98817141237e-05, 5.11093421833e-05, 5.12568734915e-05, 5.24429552146e-05, 5.51176527799e-05, 5.64740075054e-05, 5.67937526973e-05, 5.70808403587e-05, 5.79526146403e-05, 5.89730066701e-05, 6.03533691992e-05, 6.08038586414e-05, 6.11414627048e-05, 6.46576828292e-05, 6.47603079896e-05, ...]"
MLPClassifier,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369184914014, 0.369187196992, 0.369183296127, 0.369175494252, 0.369177777228, 0.36916997514, 0.369166074024, 0.369162172859, 0.369158271646, 0.369154370385, 0.369150469076, 0.369146567718, 0.369142666312, 0.369138764858, 0.369134863356, 0.36913714625, 0.369133244689, 0.369135527602, 0.369131625983, 0.369127724315, 0.3691238226, 0.369126105511, 0.369128388449, 0.369124486666, 0.369126769623, 0.369122867781, 0.36911896589, 0.369115063952, 0.369111161965, 0.36910725993, 0.369103357847, 0.369099455715, 0.369095553535, 0.36909783644, 0.369093934202, 0.369096217126, 0.369092314829, 0.369088412484, 0.369084510091, 0.369086793013, 0.369082890562, 0.369078988062, 0.369081270992, 0.369077368434, 0.369079651382, 0.369075748766, 0.369071846102, 0.369064040628, 0.369060137818, 0.369056234961, 0.369052332055, 0.369054614961, 0.369046808984, 0.369042905924, 0.369045188828, 0.369041285709, 0.369037382542, 0.369039665454, 0.369035762229, 0.369038045159, 0.369034141875, 0.369030238543, 0.369026335162, 0.369022431734, 0.369018528256, 0.369020811165, 0.36901690763, 0.369019190557, 0.369021473512, 0.369023756496, 0.369019852882, 0.36901594922, 0.369012045509, 0.369008141751, 0.369004237944, 0.369006520905, 0.36900261704, 0.368998713126, 0.368994809164, 0.368990905154, 0.368987001095, 0.368983096988, 0.368979192833, 0.368975288629, 0.368971384377, 0.368967480077, 0.368963575729, 0.368959671332, 0.368961954201, 0.368958049746, 0.368954145243, 0.368952523559, 0.368948618949, 0.36894471429, 0.368940809583, 0.368936904828, 0.368933000025, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999949752952, 0.999949752952, 0.999933003936, 0.999899505904, 0.999899505904, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999715266728, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999648270664, 0.999648270664, 0.999631521648, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, 0.999480780504, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.999430533456, 0.99941378444, 0.999397035424, 0.999397035424, 0.999380286408, 0.999380286408, 0.999363537392, 0.999346788376, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.999263043296, 0.999229545264, 0.999212796248, 0.999212796248, 0.999196047232, 0.999179298216, 0.999179298216, 0.9991625492, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.99907880412, 0.999062055104, 0.999062055104, 0.999062055104, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, ...]","[0.155360461712, 0.157197501836, 0.161292508969, 0.167860453456, 0.170558926412, 0.173353940838, 0.174179786398, 0.174401408419, 0.175192499716, 0.176474684438, 0.176756872353, 0.176930594042, 0.177542549848, 0.177745235269, 0.179009870859, 0.17955291892, 0.179704807104, 0.179737991825, 0.179952699077, 0.180611237449, 0.180737422005, 0.181079369011, 0.181222558203, 0.181285937853, 0.181359612207, 0.182900060295, 0.183303074899, 0.183531875995, 0.183817499287, 0.185355569374, 0.185397403354, 0.185427913281, 0.185641305019, 0.185769058008, 0.185770032238, 0.185810378926, 0.185855136568, 0.186130660533, 0.186158984384, 0.186490910851, 0.186797172793, 0.187162041493, 0.187413053202, 0.187476218381, 0.187868709379, 0.187883512377, 0.187895107304, 0.188075744737, 0.188100448117, 0.188301401292, 0.188579106242, 0.188731029926, 0.188740039733, 0.188760085417, 0.188801552659, 0.188859547367, 0.188912549642, 0.188930278859, 0.189270552546, 0.189349436646, 0.189425780694, 0.189449860085, 0.189476130296, 0.189504747986, 0.189510601484, 0.189562487084, 0.189673969058, 0.189750844751, 0.189864694269, 0.189890642855, 0.18991815625, 0.189950736564, 0.190014430189, 0.190058935333, 0.190171074955, 0.190229453467, 0.19056769174, 0.190740833491, 0.19086039182, 0.190871315711, 0.190984963706, 0.191085731854, 0.191146592888, 0.191170294296, 0.191223292001, 0.191225070798, 0.191353592524, 0.1913700932, 0.191381477516, 0.192102864803, 0.19215615034, 0.192297342256, 0.192449523058, 0.19274559286, 0.192903890417, 0.193052425302, 0.193072042447, 0.193075464313, 0.193102601297, 0.193143279044, ...]"
