,Precision,Recall,Threshold
COMITE,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369193380825, 0.369195663869, 0.369191763033, 0.369187862147, 0.369183961214, 0.369180060232, 0.369176159203, 0.369172258124, 0.369168356998, 0.369164455823, 0.3691605546, 0.369162837583, 0.369158936302, 0.369161219303, 0.369102694144, 0.369098792081, 0.369094889969, 0.369090987809, 0.369093270658, 0.36908936844, 0.369085466174, 0.369081563859, 0.369077661496, 0.369073759085, 0.369076041912, 0.369072139442, 0.369068236924, 0.369056529081, 0.36905262637, 0.369044820803, 0.369040917948, 0.369037015044, 0.369033112091, 0.369029209091, 0.369025306042, 0.369021402944, 0.369017499799, 0.369013596605, 0.369009693363, 0.369005790073, 0.369001886734, 0.368997983347, 0.368994079912, 0.368990176428, 0.368992459063, 0.368988555521, 0.368984651931, 0.368980748293, 0.368976844606, 0.368972940871, 0.368975223484, 0.36897131969, 0.368973602321, 0.368969698469, 0.368965794569, 0.368968077209, 0.36896417325, 0.368960269244, 0.368956365189, 0.368952461085, 0.368948556934, 0.368944652734, 0.368940748486, 0.368936844189, 0.368932939844, 0.368929035451, 0.36892513101, 0.368927413567, 0.368923509067, 0.368919604519, 0.368915699923, 0.368911795278, 0.368907890585, 0.36891017312, 0.368906268369, 0.368902363569, 0.368898458721, 0.368900741254, 0.368903023816, 0.368899118899, 0.368895213934, 0.368891308921, 0.36888740386, 0.368879593592, 0.368875688386, 0.368871783131, 0.368867877828, 0.368863972476, 0.368860067077, 0.368862349556, 0.368858444098, 0.368854538591, 0.368856821079, 0.368852915514, 0.368849009901, 0.36884510424, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999815760824, 0.999799011808, 0.999799011808, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.99941378444, 0.99941378444, 0.999397035424, 0.999380286408, 0.99933003936, 0.999313290344, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998961561008, 0.998944811992, 0.998944811992, 0.998928062976, 0.99891131396, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998727074784, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, 0.998643329704, 0.998626580688, 0.998609831672, 0.998593082656, 0.998593082656, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.99849258856, 0.998475839544, 0.998459090528, 0.998442341512, 0.998425592496, 0.99840884348, 0.99840884348, 0.998392094464, 0.998375345448, 0.998375345448, 0.998358596432, 0.998341847416, 0.9983250984, ...]","[0.331696758203, 0.343862210765, 0.344500500871, 0.346816478008, 0.347003335772, 0.347214997809, 0.347577612584, 0.347788476753, 0.348215116784, 0.349048646862, 0.349754941343, 0.350507976454, 0.350919438577, 0.351379341497, 0.352493176342, 0.352980913594, 0.35341487021, 0.353418706944, 0.353570675901, 0.353927468772, 0.354733160491, 0.355038689054, 0.356336060735, 0.356802250454, 0.357024577592, 0.357056363758, 0.358055813437, 0.358451848798, 0.359174258866, 0.359426121322, 0.359610424626, 0.359668760201, 0.361112079604, 0.361213409246, 0.36123085192, 0.362085454677, 0.362157205092, 0.362274146958, 0.362858971191, 0.36286824486, 0.362869677824, 0.363184119372, 0.363433584084, 0.364391450356, 0.365988723058, 0.366396861122, 0.366735644019, 0.366858302363, 0.367504789882, 0.367662770727, 0.367683074062, 0.367683614079, 0.368546108977, 0.368776336526, 0.369233695225, 0.369262255174, 0.369321158847, 0.369452781106, 0.369513503477, 0.369690599645, 0.369796854101, 0.369836457832, 0.369879689823, 0.370015033022, 0.370016511885, 0.370023655695, 0.370029788449, 0.370165234315, 0.370224739847, 0.370273251377, 0.370425954743, 0.370591833007, 0.371140536933, 0.371185464499, 0.371547060503, 0.372055031499, 0.372121273764, 0.372205622222, 0.372218183215, 0.372223480039, 0.372489464183, 0.372721526857, 0.372902677091, 0.372955452038, 0.373293513874, 0.373909628175, 0.374036057378, 0.37411220817, 0.374528377685, 0.37453156734, 0.374772145123, 0.374781504522, 0.374934633082, 0.375007291532, 0.375115639852, 0.375126679507, 0.375140262754, 0.375161800575, 0.375299430304, 0.37548168094, ...]"
DecisionTreeClassifier,"[0.36919661629, 0.354289871711, 0.354148028468, 0.354102957869, 0.354075132544, 0.353990221486, 0.353954162575, 0.353932997094, 0.353912241789, 0.353876991949, 0.353844097698, 0.353798238227, 0.353759868443, 0.353730854343, 0.353641817197, 0.353611226305, 0.353569612801, 0.353508320007, 0.353345916496, 0.353327530798, 0.353262216151, 0.353231531713, 0.35320560059, 0.353085443568, 0.353050378323, 0.353001501421, 0.353015707017, 0.353029134677, 0.352962086103, 0.352904874662, 0.352850012076, 0.352799849673, 0.352662388228, 0.352655253441, 0.352582137557, 0.352538570555, 0.352491888515, 0.352460172948, 0.35229625447, 0.352201976736, 0.35203401919, 0.352001884126, 0.351945569808, 0.351927632996, 0.351793241842, 0.349507074179, 0.349522249892, 0.349480196009, 0.349084529462, 0.34888182379, 0.348847301329, 0.348832320712, 0.348799674488, 0.348706747434, 0.34858755912, 0.348573600581, 0.348403876058, 0.348269793924, 0.348113053645, 0.347905046932, 0.34776307284, 0.347757151801, 0.347705354287, 0.347618010266, 0.347540380792, 0.347179126972, 0.347099714167, 0.347078287566, 0.34592627554, 0.34571950994, 0.345489311831, 0.345403555927, 0.345348414489, 0.345322556298, 0.345215540912, 0.34493583931, 0.344716889045, 0.344651415448, 0.34459705763, 0.344575345105, 0.34450218536, 0.344415909889, 0.344340077403, 0.344198354397, 0.344073862108, 0.344073933584, 0.343874199603, 0.343793141532, 0.343738346155, 0.343208032528, 0.343132033449, 0.342934256055, 0.342844287544, 0.342848636748, 0.342575012127, 0.342229743789, 0.342128640036, 0.342062886097, 0.342023411139, 0.342001652652, ...]","[1.0, 0.889021020015, 0.888451553471, 0.888267314295, 0.888150071183, 0.887664349719, 0.88749685956, 0.887396365464, 0.887279122352, 0.88707813416, 0.886877145968, 0.886625910728, 0.886357926472, 0.886190436312, 0.885671216816, 0.885470228624, 0.8852357424, 0.884934260112, 0.884214052424, 0.883895821121, 0.883560840801, 0.883359852609, 0.883058370321, 0.882539150825, 0.882321413617, 0.882086927393, 0.881986433297, 0.881818943137, 0.881450464785, 0.881165731513, 0.880880998241, 0.880495770873, 0.879892806298, 0.879792312202, 0.879474080898, 0.879105602546, 0.878871116322, 0.878603132066, 0.877799179298, 0.877363704882, 0.876308516875, 0.876157775731, 0.875923289507, 0.875772548363, 0.875002093627, 0.865153672222, 0.865103425174, 0.864835440918, 0.863160539318, 0.862004857215, 0.861703374927, 0.861619629847, 0.861468888703, 0.860999916255, 0.860413700695, 0.860145716439, 0.859341763671, 0.858521061888, 0.857767356168, 0.856695419144, 0.856025458504, 0.85595846244, 0.855673729168, 0.855255003769, 0.854819529353, 0.852692404321, 0.852206682857, 0.852072690729, 0.847031236915, 0.845540574491, 0.844317896324, 0.843714931748, 0.843279457332, 0.842944477012, 0.84232476342, 0.841018340173, 0.839912905117, 0.839510928733, 0.839159199397, 0.838673477933, 0.838304999581, 0.837852776149, 0.837501046813, 0.836579850934, 0.835775898166, 0.83559165899, 0.834720710158, 0.834201490662, 0.833665522151, 0.831287161879, 0.830901934511, 0.829980738632, 0.829562013232, 0.829394523072, 0.82802110376, 0.826429947241, 0.825692990537, 0.825408257265, 0.825106774977, 0.824922535801, ...]","[0.0, 0.0243902439024, 0.0322580645161, 0.0357142857143, 0.0384615384615, 0.0434782608696, 0.0454545454545, 0.05, 0.0526315789474, 0.0555555555556, 0.0588235294118, 0.0625, 0.0645161290323, 0.0666666666667, 0.0714285714286, 0.0740740740741, 0.0757575757576, 0.0769230769231, 0.0833333333333, 0.0909090909091, 0.0952380952381, 0.0975609756098, 0.0980392156863, 0.1, 0.105263157895, 0.108108108108, 0.111111111111, 0.117647058824, 0.125, 0.136363636364, 0.142857142857, 0.145161290323, 0.15, 0.151515151515, 0.153846153846, 0.15625, 0.157894736842, 0.16, 0.162790697674, 0.166666666667, 0.176470588235, 0.179487179487, 0.181818181818, 0.185185185185, 0.187437686939, 0.1875, 0.189189189189, 0.18954248366, 0.2, 0.204545454545, 0.208333333333, 0.210526315789, 0.2125, 0.213333333333, 0.214285714286, 0.215053763441, 0.218045112782, 0.21875, 0.222222222222, 0.224719101124, 0.230769230769, 0.233333333333, 0.234042553191, 0.235294117647, 0.235714285714, 0.241379310345, 0.242424242424, 0.244525547445, 0.25, 0.251612903226, 0.257142857143, 0.260869565217, 0.263157894737, 0.264367816092, 0.265734265734, 0.266272189349, 0.266666666667, 0.269230769231, 0.272727272727, 0.275862068966, 0.276595744681, 0.277777777778, 0.279411764706, 0.28, 0.28125, 0.281818181818, 0.283582089552, 0.285714285714, 0.286206896552, 0.287878787879, 0.289719626168, 0.291666666667, 0.294117647059, 0.296296296296, 0.29746835443, 0.3, 0.30303030303, 0.303571428571, 0.304347826087, 0.305555555556, ...]"
GaussianNB,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369193380825, 0.369189479998, 0.369191763033, 0.369187862147, 0.3691901452, 0.369186244257, 0.369188527327, 0.369184626326, 0.369180725276, 0.369176824178, 0.369169021837, 0.369165120594, 0.369167403633, 0.369163502332, 0.369165785389, 0.369161884029, 0.369157982622, 0.369154081166, 0.369150179661, 0.369146278109, 0.369142376508, 0.369138474859, 0.369140757875, 0.369136856167, 0.369132954412, 0.369129052608, 0.369125150756, 0.369121248856, 0.369123531849, 0.369119629891, 0.369121912903, 0.369118010886, 0.369114108821, 0.369110206707, 0.369106304545, 0.369102402336, 0.369098500077, 0.369090695416, 0.369086793013, 0.369082890562, 0.369078988062, 0.369081270992, 0.36908355395, 0.369079651382, 0.369081934358, 0.369084217363, 0.369080314727, 0.36908259775, 0.369078695055, 0.369070889521, 0.369066986682, 0.369063083794, 0.369059180858, 0.369055277874, 0.369057560855, 0.369059843864, 0.369055940811, 0.369052037711, 0.369054320728, 0.369056603774, 0.369058886847, 0.369054983668, 0.369051080441, 0.369047177165, 0.369043273841, 0.369039370468, 0.36904165352, 0.369046219709, 0.369042316258, 0.369038412759, 0.369040695876, 0.369042979021, 0.369045262194, 0.369047545395, 0.369049828625, 0.369045925028, 0.369042021382, 0.369038117688, 0.369034213945, 0.369030310155, 0.369032593363, 0.369028689514, 0.369024785616, 0.369020881671, 0.369016977677, 0.369013073634, 0.369009169544, 0.36901145272, 0.369007548571, 0.369003644373, 0.368999740128, 0.369002023302, 0.369004306504, 0.369006589735, 0.369002685411, 0.36900496866, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999949752952, 0.999949752952, 0.999933003936, 0.999933003936, 0.99991625492, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.99983250984, 0.999815760824, 0.999815760824, 0.999799011808, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.999598023616, 0.9995812746, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999397035424, 0.999397035424, 0.999380286408, 0.999380286408, 0.999380286408, 0.999363537392, 0.999363537392, 0.999346788376, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.99924629428, 0.99924629428, 0.999229545264, 0.999212796248, 0.999212796248, 0.999212796248, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999129051168, 0.999129051168, 0.999112302152, 0.999095553136, 0.999095553136, 0.999095553136, 0.999095553136, 0.999095553136, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998861066912, 0.998861066912, 0.998861066912, 0.998844317896, 0.998844317896, ...]","[8.43864489464e-07, 8.43864526945e-07, 8.43865130884e-07, 8.43866170691e-07, 8.43866525554e-07, 8.43867089972e-07, 8.43872800592e-07, 8.43882201362e-07, 8.43885422086e-07, 8.43887743632e-07, 8.43892382194e-07, 8.43900666027e-07, 8.43900993817e-07, 8.43901181123e-07, 8.43904420073e-07, 8.43916713255e-07, 8.43920291451e-07, 8.43932322361e-07, 8.43940717059e-07, 8.43950910168e-07, 8.43960946139e-07, 8.43969249209e-07, 8.43980550198e-07, 8.43985793235e-07, 8.43987423155e-07, 8.44005861574e-07, 8.44007439287e-07, 8.44019484715e-07, 8.44030794069e-07, 8.44052229253e-07, 8.44068162404e-07, 8.44068230297e-07, 8.44081137076e-07, 8.4410090873e-07, 8.44118712702e-07, 8.44120773814e-07, 8.4412261734e-07, 8.44128022382e-07, 8.44168444473e-07, 8.44220509125e-07, 8.44228234554e-07, 8.44250362801e-07, 8.44288444129e-07, 8.44315820851e-07, 8.44324674081e-07, 8.44324835776e-07, 8.44342887337e-07, 8.44351467358e-07, 8.4435173388e-07, 8.44391902166e-07, 8.4439425663e-07, 8.44408896878e-07, 8.44432085465e-07, 8.44477129463e-07, 8.44487777514e-07, 8.44593101096e-07, 8.44648840462e-07, 8.44651005726e-07, 8.44665282463e-07, 8.44668724605e-07, 8.44669240688e-07, 8.44725263695e-07, 8.4473955834e-07, 8.44768796104e-07, 8.44781301362e-07, 8.44783322394e-07, 8.44814756833e-07, 8.44858417165e-07, 8.44869498426e-07, 8.44884612505e-07, 8.4489771322e-07, 8.4491220405e-07, 8.44917858103e-07, 8.44928499533e-07, 8.4499793126e-07, 8.45058358373e-07, 8.45086634391e-07, 8.45141239137e-07, 8.45151207082e-07, 8.45321955464e-07, 8.45335798574e-07, 8.45406753298e-07, 8.45420651508e-07, 8.45466363283e-07, 8.45521481653e-07, 8.45531186662e-07, 8.45641708618e-07, 8.45649233899e-07, 8.45671616558e-07, 8.45700094788e-07, 8.45741400429e-07, 8.45741578399e-07, 8.45744205908e-07, 8.45762655383e-07, 8.45775916025e-07, 8.45791035078e-07, 8.45795615491e-07, 8.45820164375e-07, 8.45825591789e-07, 8.45849491032e-07, ...]"
GradientBoostingClassifier,"[0.369205748491, 0.369201847741, 0.369204130852, 0.369206413991, 0.369210980353, 0.369213263577, 0.369215546829, 0.369217830109, 0.369220113418, 0.369222396755, 0.369224680119, 0.369220779221, 0.369223062604, 0.369219161647, 0.369221445048, 0.369209741858, 0.369212025258, 0.369214308686, 0.369216592142, 0.369218875626, 0.369221159139, 0.36922344268, 0.369225726249, 0.369228009846, 0.369230293472, 0.369226392222, 0.369222490924, 0.369224774557, 0.36922705822, 0.36922934191, 0.369225440533, 0.369227724242, 0.369230007979, 0.369232291744, 0.369228390289, 0.369230674073, 0.369232957884, 0.369235241724, 0.369237525592, 0.369233624049, 0.369235907935, 0.369232006334, 0.369228104684, 0.369224202986, 0.369226486871, 0.369228770784, 0.369231054725, 0.369233338694, 0.369235622692, 0.369227819051, 0.369230103057, 0.369226201154, 0.369222299203, 0.369224583217, 0.369220681208, 0.36921677915, 0.369219063173, 0.369221347223, 0.369223631302, 0.369225915409, 0.369228199545, 0.369230483708, 0.3692327679, 0.36923505212, 0.369237336369, 0.369239620645, 0.36924190495, 0.369244189284, 0.369246473645, 0.369248758035, 0.369251042453, 0.369253326899, 0.369255611374, 0.369257895877, 0.36925399359, 0.369256278112, 0.369252375767, 0.369254660307, 0.369250757904, 0.369253042461, 0.36924914, 0.369245237491, 0.369247522057, 0.369249806651, 0.369252091274, 0.369254375924, 0.369250473327, 0.369252757996, 0.36924885534, 0.369244952636, 0.369247237313, 0.369249522018, 0.369251806752, 0.369254091514, 0.369256376304, 0.369252473502, 0.369248570651, 0.369250855449, 0.369253140276, 0.369249237357, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999949752952, 0.999949752952, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999899505904, 0.999882756888, 0.999866007872, 0.999866007872, 0.999866007872, 0.999866007872, 0.999849258856, 0.999849258856, 0.999849258856, 0.999849258856, 0.99983250984, 0.99983250984, 0.99983250984, 0.99983250984, 0.99983250984, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.999765513776, 0.999765513776, 0.999765513776, 0.999765513776, 0.999765513776, 0.999732015744, 0.999732015744, 0.999715266728, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.999648270664, 0.999648270664, 0.999631521648, 0.999631521648, 0.999614772632, 0.999614772632, 0.999598023616, 0.9995812746, 0.9995812746, 0.9995812746, 0.9995812746, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999531027552, 0.999531027552, 0.999531027552, 0.999531027552, 0.999531027552, 0.999531027552, 0.999514278536, 0.99949752952, 0.99949752952, 0.99949752952, 0.999480780504, ...]","[3.63481245103e-10, 1.08894560036e-09, 2.17118101276e-09, 3.45078143837e-09, 6.19572326777e-09, 7.31152782762e-09, 8.02442279291e-09, 1.84917633428e-08, 2.37553258176e-08, 2.724337681e-07, 3.71518965481e-07, 4.73909172016e-07, 5.42868620501e-07, 6.46223425105e-07, 7.20331728044e-07, 8.5322355281e-07, 8.55897809293e-07, 8.67155275253e-07, 1.05639000947e-06, 1.13694931125e-06, 1.33933828239e-06, 1.38164056174e-06, 1.86538073454e-06, 2.00051857346e-06, 2.28106172118e-06, 2.57167462514e-06, 2.82589038825e-06, 3.18911351216e-06, 3.69808755551e-06, 4.77450039482e-06, 4.79310140122e-06, 5.75760005583e-06, 5.91963857299e-06, 6.39592838292e-06, 7.57807615703e-06, 8.51376672506e-06, 1.13728680016e-05, 1.19968095736e-05, 1.21841207825e-05, 1.30879368596e-05, 1.50944705005e-05, 1.56865528307e-05, 1.77060078254e-05, 1.83755650357e-05, 1.91531095529e-05, 1.95201704205e-05, 1.96648189281e-05, 2.46060541054e-05, 2.72559015977e-05, 2.96896504068e-05, 3.09538652349e-05, 3.72066985461e-05, 3.97410439116e-05, 4.27782045186e-05, 4.28992767409e-05, 4.30231874106e-05, 4.51229205679e-05, 4.54682345735e-05, 4.94035701379e-05, 5.04857014784e-05, 5.20490325242e-05, 5.48529176488e-05, 5.68443081401e-05, 5.79572926049e-05, 6.17004789712e-05, 6.21771467717e-05, 6.21870515689e-05, 6.324858579e-05, 6.58685069658e-05, 6.6387609419e-05, 6.79777913288e-05, 7.13944009676e-05, 7.3123906455e-05, 7.39246460644e-05, 7.74767701964e-05, 7.83565610739e-05, 7.90554514802e-05, 7.91524067666e-05, 8.09710197566e-05, 8.49986957502e-05, 9.3232589208e-05, 9.5932954629e-05, 9.64173521761e-05, 0.000100619113085, 0.000100884635903, 0.000101082909864, 0.000101515391311, 0.000102892150389, 0.000104730331643, 0.000107790584041, 0.000112639962479, 0.000114705753308, 0.000115838556269, 0.000116944951864, 0.000119560314941, 0.0001281226244, 0.000129191301682, 0.0001293487092, 0.000130083369823, 0.000131052513167, ...]"
MLPClassifier,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369184914014, 0.369181013159, 0.369177112256, 0.369179395214, 0.369175494252, 0.369177777228, 0.369173876208, 0.36916997514, 0.369166074024, 0.369162172859, 0.369164455823, 0.3691605546, 0.369156653329, 0.369158936302, 0.369161219303, 0.369157317963, 0.369153416575, 0.369155699584, 0.369157982622, 0.369154081166, 0.369150179661, 0.369148561144, 0.369144659534, 0.369140757875, 0.369136856167, 0.369132954412, 0.369129052608, 0.369121248856, 0.369117346907, 0.369119629891, 0.369115727884, 0.369111825829, 0.369107923725, 0.369104021574, 0.369100119374, 0.369096217126, 0.369098500077, 0.369100783057, 0.369103066065, 0.369105349102, 0.369101446765, 0.369097544381, 0.369093641947, 0.369095924982, 0.369092022491, 0.369088119951, 0.369090402994, 0.369092686065, 0.369088783457, 0.369084880801, 0.36908716388, 0.369079358403, 0.36908164149, 0.369083924606, 0.369076118895, 0.369078402019, 0.369074499081, 0.369070596095, 0.369072879227, 0.369068976183, 0.36906507309, 0.36906116995, 0.36905726676, 0.369053363523, 0.369049460237, 0.369045556903, 0.36904165352, 0.36903775009, 0.369033846611, 0.369029943083, 0.369026039508, 0.369022135884, 0.369018232212, 0.369020515232, 0.369016611501, 0.369021177606, 0.369017273807, 0.36901336996, 0.369009466064, 0.369005562121, 0.369001658129, 0.368997754088, 0.369000037123, 0.368996133024, 0.368992228877, 0.368988324682, 0.368990607714, 0.368986703461, 0.368982799159, 0.368978894808, 0.368974990409, 0.368971085962, 0.368967181467, 0.368963276924, 0.368959372332, 0.368951563003, 0.368953845963, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.99991625492, 0.999899505904, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.99983250984, 0.999815760824, 0.999799011808, 0.999799011808, 0.999799011808, 0.999782262792, 0.999765513776, 0.999765513776, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999598023616, 0.9995812746, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999480780504, 0.999480780504, 0.999480780504, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.999430533456, 0.99941378444, 0.999397035424, 0.999397035424, 0.999397035424, 0.999380286408, 0.999363537392, 0.999363537392, 0.99933003936, 0.99933003936, 0.99933003936, 0.999296541328, 0.999296541328, 0.999279792312, 0.999263043296, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999028557072, 0.999011808056, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998727074784, 0.998693576752, 0.998693576752, ...]","[0.0999576016382, 0.102749031185, 0.103760809952, 0.105547947571, 0.106012770203, 0.110509992343, 0.112271906124, 0.115854919093, 0.117850549139, 0.118660743909, 0.119445960348, 0.119725727922, 0.122092411936, 0.123587290721, 0.125197398678, 0.126568421548, 0.127059960036, 0.128120570185, 0.129988347839, 0.130032541176, 0.130578253553, 0.132564037816, 0.133050683912, 0.135097476198, 0.135387299464, 0.137119342012, 0.137646035544, 0.137742515092, 0.138363904007, 0.13902312251, 0.140447583096, 0.140715217287, 0.141350045738, 0.143453688692, 0.143601580952, 0.144888526022, 0.145425179917, 0.146088407833, 0.146132742254, 0.146184721737, 0.147583379755, 0.147981719325, 0.148129605393, 0.149305619302, 0.149417125941, 0.150121916474, 0.150653572102, 0.151567123973, 0.152522905807, 0.152613159646, 0.153100619093, 0.153114096424, 0.153581910322, 0.154813708889, 0.154954772413, 0.157871124198, 0.15839776549, 0.158701566487, 0.158958745112, 0.159177443323, 0.160012609961, 0.160286834971, 0.161185529628, 0.161253743389, 0.161859995736, 0.162370003748, 0.162691173085, 0.163742612183, 0.163964493918, 0.164301279259, 0.164325133207, 0.164447868402, 0.165145190932, 0.166360496704, 0.167372555387, 0.167856592664, 0.167970525141, 0.168709589021, 0.168757541253, 0.168983316956, 0.169572182653, 0.169705006779, 0.169941529312, 0.170210174584, 0.170282807924, 0.171429190292, 0.172036198705, 0.172781868252, 0.172819078927, 0.173233241245, 0.174342785602, 0.174737167943, 0.175656347052, 0.175662318203, 0.176298185224, 0.176399113192, 0.176669421005, 0.17671001501, 0.176710547109, 0.176821690382, ...]"
