,Precision,Recall,Threshold
COMITE,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369193380825, 0.369189479998, 0.369185579123, 0.3691816782, 0.369177777228, 0.369173876208, 0.36916997514, 0.369166074024, 0.369162172859, 0.369158271646, 0.369154370385, 0.369150469076, 0.369146567718, 0.369142666312, 0.369123158559, 0.369119256863, 0.36911535512, 0.369111453328, 0.369107551487, 0.369103649599, 0.369099747662, 0.369095845677, 0.369091943644, 0.369088041562, 0.369084139432, 0.369080237254, 0.369076335028, 0.369072432753, 0.36906853043, 0.369064628059, 0.369066910773, 0.369063008344, 0.369059105866, 0.36905520334, 0.369051300766, 0.369047398143, 0.369043495472, 0.369039592753, 0.369035689986, 0.36903178717, 0.369027884306, 0.369023981394, 0.369020078433, 0.369016175424, 0.369012272367, 0.369008369262, 0.369004466108, 0.369000562906, 0.369002845478, 0.368998942218, 0.368995038909, 0.368991135552, 0.368987232147, 0.368983328694, 0.368979425192, 0.368975521642, 0.368971618044, 0.368967714397, 0.368963810702, 0.368959906959, 0.368956003167, 0.368952099328, 0.368948195439, 0.368944291503, 0.368940387518, 0.368936483485, 0.368932579404, 0.368928675274, 0.368924771096, 0.36892086687, 0.368916962595, 0.368913058273, 0.368905249482, 0.368901345014, 0.368897440498, 0.368893535933, 0.368889631321, 0.36888572666, 0.368888008959, 0.368890291286, 0.368886386557, 0.368882481779, 0.368878576953, 0.368874672078, 0.368870767156, 0.368866862185, 0.368862957165, 0.368859052098, 0.368855146981, 0.368851241817, 0.368847336604, 0.368843431343, 0.368839526034, 0.368835620676, 0.36883171527, 0.368827809816, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.99966501968, 0.999648270664, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999464031488, 0.999447282472, 0.999430533456, 0.99941378444, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.9991625492, 0.999145800184, 0.999129051168, 0.999129051168, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998944811992, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, 0.998710325768, 0.998693576752, 0.998676827736, 0.99866007872, 0.998643329704, 0.998626580688, 0.998626580688, 0.998626580688, 0.998609831672, 0.998593082656, 0.99857633364, 0.998559584624, 0.998542835608, 0.998526086592, 0.998509337576, 0.99849258856, 0.998475839544, 0.998459090528, 0.998442341512, 0.998425592496, 0.99840884348, 0.998392094464, 0.998375345448, 0.998358596432, ...]","[0.370862893829, 0.374472276336, 0.375318638796, 0.375369399467, 0.376701061779, 0.377653251398, 0.377916549708, 0.37792911817, 0.378470089058, 0.379523836661, 0.380671627832, 0.381669335371, 0.381736845511, 0.38179119188, 0.381825699233, 0.381875795446, 0.382108070778, 0.382274489932, 0.382754271368, 0.383375083984, 0.383616116239, 0.384337782635, 0.384569996075, 0.384588306017, 0.384593254081, 0.384993760905, 0.385272581252, 0.38556366537, 0.385584009929, 0.385793875792, 0.385832174337, 0.385880181411, 0.385902705966, 0.385903531702, 0.385916249645, 0.386040575723, 0.386073872312, 0.386348418482, 0.38640158978, 0.386852546286, 0.387009523645, 0.387041766048, 0.387647228028, 0.387901267757, 0.387982343205, 0.388006512297, 0.388063841909, 0.388461159447, 0.388521743835, 0.388524716384, 0.388633582669, 0.388762465174, 0.388923484479, 0.389029213855, 0.389094500872, 0.389178257454, 0.389260288827, 0.389337169713, 0.389406946868, 0.389413337831, 0.389755607057, 0.389764208873, 0.389810470838, 0.389937953963, 0.390063253696, 0.390221350383, 0.390231874254, 0.3902640628, 0.390318278558, 0.39049677766, 0.390603821399, 0.390969433518, 0.391264140451, 0.391303925394, 0.391403018165, 0.391404763671, 0.391431527996, 0.391611691262, 0.391615678178, 0.39197534264, 0.391980085649, 0.39199253941, 0.392059083226, 0.392368912742, 0.392623479323, 0.392765372452, 0.392879970313, 0.393015716242, 0.393040080699, 0.393211388293, 0.393346504372, 0.393696535647, 0.393844669129, 0.393929966305, 0.394001345474, 0.39408380792, 0.394096856653, 0.394190453222, 0.394224440211, 0.394429960452, ...]"
DecisionTreeClassifier,"[0.36919661629, 0.354469091228, 0.354358825788, 0.35397901947, 0.353936713214, 0.353884850365, 0.353800084978, 0.353773203108, 0.353697944425, 0.353576248313, 0.353565210349, 0.353508902177, 0.35347998947, 0.353384778455, 0.353315327481, 0.353329281469, 0.353247104117, 0.353243946097, 0.353098983674, 0.352939983642, 0.352916523021, 0.352314178786, 0.351877070672, 0.351824491013, 0.351774770866, 0.351274691421, 0.350720267324, 0.350670172078, 0.350513081889, 0.350437052242, 0.35038684851, 0.350019051248, 0.349923086347, 0.349070109896, 0.349028431172, 0.348974066977, 0.348904302989, 0.348821185909, 0.34878880928, 0.348753574134, 0.348707693778, 0.348666562003, 0.348493745562, 0.347963132632, 0.347566065881, 0.347519914593, 0.347479089378, 0.347396528705, 0.347211467962, 0.347129698166, 0.347016281063, 0.346980749191, 0.346886720652, 0.346819382051, 0.346514947704, 0.346322337883, 0.346263736264, 0.346247372543, 0.346150146354, 0.345982280934, 0.344932807086, 0.344776499935, 0.344067246841, 0.343870678042, 0.343799882528, 0.343737472872, 0.343421698746, 0.343243617242, 0.343174504308, 0.343145669237, 0.343005339224, 0.342977267375, 0.34268249579, 0.3421669696, 0.342099237436, 0.342030011522, 0.341813813647, 0.341798787475, 0.341742784705, 0.341641016377, 0.341205761059, 0.340943090336, 0.340457696193, 0.340233797394, 0.340182090906, 0.340154755343, 0.340114027314, 0.339945815353, 0.33986923539, 0.339514589583, 0.339406741133, 0.338312188968, 0.338284985208, 0.338046741296, 0.337646109025, 0.337528355022, 0.337320775935, 0.337026874912, 0.336759911848, 0.336664694613, ...]","[1.0, 0.881366719705, 0.880914496273, 0.879407084834, 0.879189347626, 0.878971610418, 0.878636630098, 0.878469139938, 0.878134159618, 0.877648438154, 0.877514446026, 0.877279959802, 0.877095720626, 0.876693744243, 0.876409010971, 0.876325265891, 0.875973536555, 0.875906540491, 0.875186332803, 0.874549870195, 0.874432627083, 0.8719370237, 0.869876894732, 0.869458169333, 0.869123189013, 0.867046311029, 0.864902436982, 0.864567456662, 0.863880747006, 0.86352901767, 0.86319403735, 0.861619629847, 0.861066912319, 0.857599866008, 0.857415626832, 0.857147642576, 0.856812662256, 0.856427434888, 0.8561259526, 0.855975211456, 0.855757474248, 0.85553973704, 0.854853027385, 0.852374173017, 0.850749518466, 0.850531781258, 0.850280546018, 0.849828322586, 0.848689389498, 0.848320911146, 0.847851938699, 0.847701197555, 0.847349468219, 0.846964240851, 0.845657817603, 0.844770119755, 0.84441839042, 0.84425090026, 0.843781927812, 0.843111967172, 0.838740473997, 0.838037015325, 0.835022192446, 0.833715769199, 0.833313792815, 0.832995561511, 0.831672389247, 0.830901934511, 0.830533456159, 0.830365965999, 0.829595511264, 0.82936102504, 0.828171844904, 0.826094966921, 0.825776735617, 0.825374759233, 0.824503810401, 0.824353069257, 0.824034837953, 0.823549116489, 0.821756971778, 0.82070178377, 0.818541160707, 0.817017000251, 0.816682019931, 0.816548027803, 0.816313541579, 0.815425843732, 0.814923373252, 0.813248471652, 0.812762750188, 0.808424755046, 0.808223766854, 0.80723557491, 0.80556067331, 0.804974457751, 0.803852273679, 0.802361611255, 0.80108868604, 0.800619713592, ...]","[0.0, 0.0181818181818, 0.0245398773006, 0.0294117647059, 0.0322580645161, 0.0344827586207, 0.0384615384615, 0.04, 0.0408163265306, 0.0416666666667, 0.0434782608696, 0.0454545454545, 0.046511627907, 0.047619047619, 0.05, 0.0512820512821, 0.0526315789474, 0.0588235294118, 0.06, 0.0625, 0.0646551724138, 0.0666666666667, 0.0684931506849, 0.0714285714286, 0.0724637681159, 0.0753768844221, 0.0769230769231, 0.0789473684211, 0.0833333333333, 0.0869565217391, 0.0877192982456, 0.0909090909091, 0.0939947780679, 0.0952380952381, 0.0975609756098, 0.1, 0.106382978723, 0.111111111111, 0.115384615385, 0.117647058824, 0.121212121212, 0.123456790123, 0.125, 0.129213483146, 0.130434782609, 0.133333333333, 0.141304347826, 0.142857142857, 0.145833333333, 0.148148148148, 0.15, 0.151515151515, 0.153846153846, 0.154411764706, 0.155339805825, 0.156862745098, 0.157894736842, 0.15873015873, 0.161290322581, 0.161637931034, 0.162162162162, 0.164804469274, 0.166666666667, 0.169230769231, 0.170731707317, 0.171052631579, 0.172413793103, 0.173076923077, 0.175, 0.177083333333, 0.178571428571, 0.181034482759, 0.181818181818, 0.184210526316, 0.184615384615, 0.186666666667, 0.1875, 0.190476190476, 0.19298245614, 0.193277310924, 0.193798449612, 0.197278911565, 0.2, 0.204081632653, 0.205882352941, 0.206896551724, 0.207692307692, 0.207792207792, 0.209090909091, 0.209302325581, 0.211350293542, 0.214285714286, 0.216216216216, 0.216494845361, 0.217391304348, 0.222222222222, 0.223628691983, 0.225130890052, 0.227272727273, 0.229381443299, ...]"
GaussianNB,"[0.36919661629, 0.36919271558, 0.369194998578, 0.369191097809, 0.369193380825, 0.369189479998, 0.369185579123, 0.3691816782, 0.369183961214, 0.369186244257, 0.369182343265, 0.369178442225, 0.369174541137, 0.36917064, 0.369166738816, 0.369162837583, 0.369165120594, 0.369161219303, 0.369157317963, 0.369153416575, 0.36914951514, 0.369145613655, 0.369141712123, 0.369137810542, 0.369140093511, 0.369136191872, 0.369132290185, 0.369128388449, 0.369124486666, 0.369126769623, 0.369122867781, 0.369125150756, 0.36912743376, 0.369123531849, 0.369125814871, 0.369121912903, 0.369124195943, 0.369126479011, 0.369122576974, 0.369118674889, 0.369114772755, 0.369110870574, 0.369106968344, 0.369103066065, 0.369105349102, 0.369107632167, 0.369109915259, 0.369112198381, 0.36911448153, 0.369110579153, 0.369112862321, 0.369115145517, 0.369111243072, 0.369113526286, 0.369109623783, 0.369105721231, 0.369101818632, 0.369097915984, 0.369094013287, 0.36909629648, 0.369092393725, 0.369094676935, 0.369090774123, 0.369086871261, 0.36908915448, 0.369091437727, 0.369093721002, 0.369096004306, 0.369092101356, 0.369094384678, 0.369096668028, 0.36909276501, 0.369088861944, 0.369091145302, 0.369093428688, 0.369089525554, 0.369085622371, 0.36908171914, 0.36907781586, 0.369080099235, 0.369076195897, 0.36907847929, 0.369074575894, 0.369070672449, 0.36907295585, 0.36907523928, 0.369077522737, 0.369079806223, 0.369082089737, 0.369078186194, 0.369080469726, 0.369082753287, 0.369085036876, 0.369081133255, 0.369077229585, 0.369079513182, 0.369075609454, 0.369071705678, 0.369073989283, 0.369076272917, ...]","[1.0, 0.999983250984, 0.999983250984, 0.999966501968, 0.999966501968, 0.999949752952, 0.999933003936, 0.99991625492, 0.99991625492, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999849258856, 0.99983250984, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999631521648, 0.999614772632, 0.999614772632, 0.999614772632, 0.999598023616, 0.999598023616, 0.9995812746, 0.9995812746, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999514278536, 0.99949752952, 0.999480780504, 0.999480780504, 0.999480780504, 0.999480780504, 0.999480780504, 0.999480780504, 0.999464031488, 0.999464031488, 0.999464031488, 0.999447282472, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999363537392, 0.999346788376, 0.999346788376, 0.99933003936, 0.999313290344, 0.999313290344, 0.999313290344, 0.999313290344, 0.999313290344, 0.999296541328, 0.999296541328, 0.999296541328, 0.999279792312, 0.999263043296, 0.999263043296, 0.999263043296, 0.99924629428, 0.999229545264, 0.999212796248, 0.999196047232, 0.999196047232, 0.999179298216, 0.999179298216, 0.9991625492, 0.999145800184, 0.999145800184, 0.999145800184, 0.999145800184, 0.999145800184, 0.999145800184, 0.999129051168, 0.999129051168, 0.999129051168, 0.999129051168, 0.999112302152, 0.999095553136, 0.999095553136, 0.99907880412, 0.999062055104, 0.999062055104, 0.999062055104, ...]","[4.28007273727e-06, 4.28198340916e-06, 4.28554433092e-06, 4.29174646785e-06, 4.29723938116e-06, 4.30652619356e-06, 4.3085622696e-06, 4.30935209532e-06, 4.3127896112e-06, 4.31621820949e-06, 4.31878049304e-06, 4.3271426681e-06, 4.32809000428e-06, 4.32864919022e-06, 4.33058160836e-06, 4.3317848408e-06, 4.33686930432e-06, 4.33720438229e-06, 4.33775008756e-06, 4.34017947515e-06, 4.34696460511e-06, 4.34807376039e-06, 4.35069482304e-06, 4.35273506669e-06, 4.35331554887e-06, 4.35347154482e-06, 4.35456226021e-06, 4.35622979851e-06, 4.35685257372e-06, 4.35701866085e-06, 4.35856515002e-06, 4.36331300857e-06, 4.36433136369e-06, 4.3652769929e-06, 4.36633745151e-06, 4.36712011052e-06, 4.36827206908e-06, 4.37182404715e-06, 4.37354351815e-06, 4.37727823607e-06, 4.3781282972e-06, 4.37886447232e-06, 4.38031169406e-06, 4.38143387197e-06, 4.38247123907e-06, 4.38306517454e-06, 4.38425609256e-06, 4.38576991245e-06, 4.38884598581e-06, 4.38909313759e-06, 4.38957362918e-06, 4.39011984456e-06, 4.39039782152e-06, 4.39043782185e-06, 4.39154031262e-06, 4.39158892074e-06, 4.39228479956e-06, 4.39285412649e-06, 4.39301841456e-06, 4.3941469569e-06, 4.39418398572e-06, 4.3951001587e-06, 4.39527804896e-06, 4.39580546129e-06, 4.39659223044e-06, 4.39689927298e-06, 4.39738360224e-06, 4.39767991259e-06, 4.39771334173e-06, 4.39826318971e-06, 4.39857932862e-06, 4.39937293968e-06, 4.40086099478e-06, 4.40229804538e-06, 4.40440864646e-06, 4.40470396958e-06, 4.40528136567e-06, 4.4055339979e-06, 4.40767311083e-06, 4.40792931245e-06, 4.40923561086e-06, 4.41079191441e-06, 4.41112811175e-06, 4.41251709682e-06, 4.41355612796e-06, 4.41381933796e-06, 4.41426802772e-06, 4.41615426843e-06, 4.41740870353e-06, 4.41790649786e-06, 4.41860230622e-06, 4.41865922097e-06, 4.41882313396e-06, 4.41900895341e-06, 4.41930864547e-06, 4.42000505953e-06, 4.42014771082e-06, 4.4217784485e-06, 4.42325010155e-06, 4.42347109005e-06, ...]"
GradientBoostingClassifier,"[0.36919661629, 0.369171593242, 0.369167692184, 0.36916997514, 0.369166074024, 0.369168356998, 0.36917064, 0.369166738816, 0.369169021837, 0.369165120594, 0.369167403633, 0.3691696867, 0.369171969795, 0.369174252919, 0.369176536071, 0.369178819251, 0.36918110246, 0.369183385696, 0.369185668961, 0.369187952254, 0.369190235576, 0.369192518925, 0.369194802303, 0.369197085709, 0.369199369144, 0.369195467702, 0.369191566213, 0.369193849655, 0.369196133126, 0.369198416625, 0.369194515058, 0.369196798575, 0.369192896949, 0.369188995274, 0.3691912788, 0.369187377067, 0.369183475287, 0.369179573457, 0.369181856981, 0.369184140533, 0.369186424113, 0.369188707722, 0.369190991359, 0.369193275024, 0.369195558717, 0.369197842439, 0.369200126188, 0.369202409966, 0.369198507989, 0.369200791785, 0.36920307561, 0.369205359463, 0.369201457407, 0.369203741278, 0.369206025177, 0.369202123053, 0.36920440697, 0.369206690916, 0.36920897489, 0.369205072688, 0.36920735668, 0.369209640701, 0.36920573843, 0.369208022469, 0.369210306536, 0.369212590631, 0.369208688282, 0.369204785885, 0.369207069988, 0.369203167533, 0.369199265029, 0.369201549141, 0.369203833281, 0.369199930709, 0.369202214867, 0.369204499053, 0.369200596413, 0.369196693724, 0.369198977919, 0.369195075172, 0.369197359385, 0.369193456579, 0.369195740811, 0.369191837947, 0.369187935035, 0.369184032074, 0.369180129066, 0.369182413285, 0.369184697533, 0.369186981809, 0.369183078722, 0.369179175587, 0.369175272403, 0.369177556678, 0.36917984098, 0.369182125311, 0.36918440967, 0.369180506398, 0.369176603078, 0.369178887445, ...]","[1.0, 0.999882756888, 0.999866007872, 0.999866007872, 0.999849258856, 0.999849258856, 0.999849258856, 0.99983250984, 0.99983250984, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999815760824, 0.999799011808, 0.999782262792, 0.999782262792, 0.999782262792, 0.999782262792, 0.999765513776, 0.999765513776, 0.99974876476, 0.999732015744, 0.999732015744, 0.999715266728, 0.999698517712, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.999681768696, 0.99966501968, 0.99966501968, 0.99966501968, 0.99966501968, 0.999648270664, 0.999648270664, 0.999648270664, 0.999631521648, 0.999631521648, 0.999631521648, 0.999631521648, 0.999614772632, 0.999614772632, 0.999614772632, 0.999598023616, 0.999598023616, 0.999598023616, 0.999598023616, 0.9995812746, 0.999564525584, 0.999564525584, 0.999547776568, 0.999531027552, 0.999531027552, 0.999531027552, 0.999514278536, 0.999514278536, 0.999514278536, 0.99949752952, 0.999480780504, 0.999480780504, 0.999464031488, 0.999464031488, 0.999447282472, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999380286408, 0.999380286408, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.99933003936, 0.99933003936, 0.99933003936, 0.99933003936, 0.999313290344, 0.999296541328, 0.999296541328, ...]","[0.0, 2.22044604925e-15, 1.79856129989e-14, 1.41739509019e-10, 1.97659222323e-10, 2.09883443958e-10, 2.35863772957e-10, 4.09897893405e-10, 5.00057995012e-10, 7.24648341333e-10, 8.24450063774e-10, 8.64722071725e-10, 1.33420390291e-08, 1.59135213895e-08, 2.43946171041e-08, 6.09337335034e-08, 9.99581091232e-08, 1.54630437899e-07, 1.91039654873e-07, 3.17523157767e-07, 3.46590041556e-07, 6.41553671188e-07, 6.59629519562e-07, 1.08115326514e-06, 1.20553638583e-06, 1.3043334457e-06, 1.31491338251e-06, 1.3226084743e-06, 1.50238353014e-06, 1.56635634985e-06, 1.61503720886e-06, 1.7139482078e-06, 1.75649986622e-06, 2.33938635374e-06, 2.37821468341e-06, 2.62778718485e-06, 3.6033115739e-06, 4.88502149065e-06, 4.93025444326e-06, 4.93630289511e-06, 5.19825185519e-06, 5.45741535807e-06, 5.51837616014e-06, 5.61924892606e-06, 6.03382991193e-06, 6.61074556085e-06, 6.73553411845e-06, 7.67305021754e-06, 7.81607749811e-06, 8.05026087281e-06, 8.93651805423e-06, 9.79557988501e-06, 1.04622336473e-05, 1.16635936376e-05, 1.18571761353e-05, 1.26141660557e-05, 1.2687724251e-05, 1.33480907489e-05, 1.39274710674e-05, 1.42272924417e-05, 1.45975345909e-05, 1.57465148337e-05, 1.62380124642e-05, 1.62756744642e-05, 1.66722907051e-05, 1.68979739815e-05, 1.73509411273e-05, 1.8769267714e-05, 1.99661766294e-05, 2.17100525269e-05, 2.33881141125e-05, 2.34134371375e-05, 2.48749922578e-05, 2.54410954754e-05, 2.62315930805e-05, 2.77147986594e-05, 2.84318475348e-05, 2.87054074403e-05, 2.93726593373e-05, 3.03454162791e-05, 3.15835228294e-05, 3.19268883585e-05, 3.28461748306e-05, 3.30904088783e-05, 3.36659064345e-05, 3.37063301568e-05, 3.43005158594e-05, 3.51545808919e-05, 3.69049082471e-05, 3.81328159372e-05, 3.8688873303e-05, 3.90412755866e-05, 4.24649656334e-05, 4.35705949665e-05, 4.39173366774e-05, 4.39340993355e-05, 4.42260891728e-05, 4.46042497126e-05, 4.47487439874e-05, 4.53410280258e-05, ...]"
MLPClassifier,"[0.36919661629, 0.36919271558, 0.369188814821, 0.369191097809, 0.369193380825, 0.369189479998, 0.369191763033, 0.369187862147, 0.3691901452, 0.369186244257, 0.369182343265, 0.369178442225, 0.369174541137, 0.369176824178, 0.369172923031, 0.369169021837, 0.369171304886, 0.369167403633, 0.369163502332, 0.369159600982, 0.369161884029, 0.369157982622, 0.369160265687, 0.369156364221, 0.369152462707, 0.369148561144, 0.369144659534, 0.369146942587, 0.369143040918, 0.369139139201, 0.369135237436, 0.369131335622, 0.369133618664, 0.369129716791, 0.369125814871, 0.369121912903, 0.369118010886, 0.369114108821, 0.369110206707, 0.369112489717, 0.369108587545, 0.369104685325, 0.369096880741, 0.369092978376, 0.369095261364, 0.369091358941, 0.36908745647, 0.36908355395, 0.369079651382, 0.369075748766, 0.369071846102, 0.369067943389, 0.369064040628, 0.369060137818, 0.369062420745, 0.369064703699, 0.369060800821, 0.369056897896, 0.369052994921, 0.369049091899, 0.369051374841, 0.369053657812, 0.369049754722, 0.369045851582, 0.369041948395, 0.369044231364, 0.369040328118, 0.369036424824, 0.369038707802, 0.369034804449, 0.369030901049, 0.369033184034, 0.369029280575, 0.369025377068, 0.369021473512, 0.369023756496, 0.369019852882, 0.36901594922, 0.369012045509, 0.369008141751, 0.369004237944, 0.369000334088, 0.36900261704, 0.368998713126, 0.368994809164, 0.368997092124, 0.368999375112, 0.368995471082, 0.368991567003, 0.368987662876, 0.368983758701, 0.368979854477, 0.368982137443, 0.368978233161, 0.368980516146, 0.368976611805, 0.368972707417, 0.36896880298, 0.368964898495, 0.368960993961, ...]","[1.0, 0.999983250984, 0.999966501968, 0.999966501968, 0.999966501968, 0.999949752952, 0.999949752952, 0.999933003936, 0.999933003936, 0.99991625492, 0.999899505904, 0.999882756888, 0.999866007872, 0.999866007872, 0.999849258856, 0.99983250984, 0.99983250984, 0.999815760824, 0.999799011808, 0.999782262792, 0.999782262792, 0.999765513776, 0.999765513776, 0.99974876476, 0.999732015744, 0.999715266728, 0.999698517712, 0.999698517712, 0.999681768696, 0.99966501968, 0.999648270664, 0.999631521648, 0.999631521648, 0.999614772632, 0.999598023616, 0.9995812746, 0.999564525584, 0.999547776568, 0.999531027552, 0.999531027552, 0.999514278536, 0.99949752952, 0.999464031488, 0.999447282472, 0.999447282472, 0.999430533456, 0.99941378444, 0.999397035424, 0.999380286408, 0.999363537392, 0.999346788376, 0.99933003936, 0.999313290344, 0.999296541328, 0.999296541328, 0.999296541328, 0.999279792312, 0.999263043296, 0.99924629428, 0.999229545264, 0.999229545264, 0.999229545264, 0.999212796248, 0.999196047232, 0.999179298216, 0.999179298216, 0.9991625492, 0.999145800184, 0.999145800184, 0.999129051168, 0.999112302152, 0.999112302152, 0.999095553136, 0.99907880412, 0.999062055104, 0.999062055104, 0.999045306088, 0.999028557072, 0.999011808056, 0.99899505904, 0.998978310024, 0.998961561008, 0.998961561008, 0.998944811992, 0.998928062976, 0.998928062976, 0.998928062976, 0.99891131396, 0.998894564944, 0.998877815928, 0.998861066912, 0.998844317896, 0.998844317896, 0.99882756888, 0.99882756888, 0.998810819864, 0.998794070848, 0.998777321832, 0.998760572816, 0.9987438238, ...]","[0.147006016436, 0.152918434342, 0.160371403056, 0.163505875422, 0.165232022223, 0.169631069757, 0.170219057755, 0.172849746881, 0.17382674375, 0.176283297827, 0.178286029571, 0.178393309105, 0.178798938426, 0.179158283225, 0.179374249497, 0.179883005481, 0.179924980594, 0.180687846587, 0.181914569359, 0.182053852799, 0.184350655425, 0.185007789576, 0.186272926128, 0.186841034666, 0.186956097917, 0.186969551613, 0.18785080302, 0.188242995501, 0.190162856149, 0.190634562979, 0.191639972687, 0.191774869964, 0.192059302288, 0.192220389467, 0.19266298471, 0.193304573552, 0.194267431917, 0.194275062414, 0.194450707569, 0.194670264078, 0.194939241864, 0.194963526493, 0.195759231161, 0.196037811959, 0.196368880036, 0.196503945117, 0.196842670422, 0.196957174751, 0.197059860511, 0.197206694042, 0.197420873508, 0.197421632642, 0.197429789916, 0.19743216442, 0.197865952332, 0.197989047418, 0.198031171179, 0.19821614766, 0.198633771275, 0.198694177785, 0.198699842641, 0.198837299327, 0.198906432609, 0.19902084218, 0.199034117093, 0.199155431405, 0.19924977559, 0.199290602525, 0.199653975666, 0.199660822828, 0.199717892812, 0.199773560211, 0.200242567653, 0.200526662475, 0.200620736984, 0.200632291196, 0.200735754185, 0.201097821212, 0.201148475269, 0.201218009557, 0.201367506313, 0.201435869279, 0.201669159498, 0.201875360598, 0.201891304612, 0.201955126672, 0.202248481452, 0.202265317826, 0.202298661671, 0.202334608377, 0.202432688807, 0.202526680913, 0.202539929146, 0.202659723763, 0.20271107601, 0.202739275323, 0.202740901949, 0.202788964461, 0.203376693552, 0.203471195123, ...]"
